hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 181-1  3.574e+02  [0 1.000e+00 6.850e-05 3.293e-07]  [57 -149 0]
 NS 181-2  3.579e+02  [-6 4.860e-01 3.329e-05 6.835e-07]  [56 -142 82]
 NS 181-3  3.584e+02  [-23 6.722e-02 4.604e-06 8.707e-07]  [50 -140 81]
 NS 181-4s 3.588e+02  [-41 8.201e-03 5.618e-07 4.872e-07]  [51 -145 73]
 NS 182-1  3.593e+02  [0 1.000e+00 1.399e-04 1.707e-07]  [53 -156 74]
 NS 182-2  3.597e+02  [-17 1.304e-01 1.824e-05 6.092e-07]  [55 -143 80]
 NS 182-3  3.601e+02  [-35 1.604e-02 2.244e-06 6.316e-07]  [51 -143 80]
 NS 182-4s 3.605e+02  [-53 2.121e-03 2.967e-07 6.968e-07]  [51 -142 77]
 NS 183-1  3.610e+02  [0 1.000e+00 1.702e-04 2.567e-07]  [52 -152 73]
 NS 183-2  3.615e+02  [-24 5.855e-02 9.963e-06 7.379e-07]  [62 -141 83]
 NS 183-3  3.618e+02  [-43 6.498e-03 1.106e-06 5.997e-07]  [51 -143 80]
 NS 183-4s 3.624e+02  [-60 9.669e-04 1.645e-07 5.778e-07]  [57 -144 84]
 NS 184-1  3.629e+02  [0 1.000e+00 1.508e-04 3.087e-07]  [52 -150 74]
 NS 184-2  3.633e+02  [-29 3.498e-02 5.275e-06 7.082e-07]  [55 -142 83]
 NS 184-3s 3.638e+02  [-48 3.656e-03 5.514e-07 6.152e-07]  [58 -143 78]
 NS 185-1  3.642e+02  [0 1.000e+00 1.157e-04 3.254e-07]  [52 -149 72]
 NS 185-2  3.648e+02  [-32 2.286e-02 2.645e-06 7.534e-07]  [56 -141 86]
 NS 185-3s 3.659e+02  [-52 2.328e-03 2.694e-07 6.149e-07]  [54 -143 83]
 NS 186-1  3.670e+02  [0 1.000e+00 8.173e-05 3.176e-07]  [52 -150 77]
 NS 186-2  3.678e+02  [-36 1.544e-02 1.262e-06 5.692e-07]  [54 -144 88]
 NS 186-3s 3.685e+02  [-55 1.607e-03 1.313e-07 8.399e-07]  [51 -140 69]
 NS 187-1  3.690e+02  [0 1.000e+00 5.465e-05 3.197e-07]  [52 -150 74]
 NS 187-2s 3.694e+02  [-39 1.119e-02 6.117e-07 3.630e-07]  [56 -148 81]
 NS 188-1  3.700e+02  [0 1.000e+00 3.516e-05 3.284e-07]  [52 -149 74]
 NS 188-2s 3.704e+02  [-39 1.006e-02 3.537e-07 3.477e-07]  [54 -149 79]
 NS 189-1  3.709e+02  [0 1.000e+00 2.197e-05 3.387e-07]  [52 -149 75]
 NS 189-2s 3.713e+02  [-39 1.094e-02 2.404e-07 9.135e-07]  [51 -139 81]
 NS 190-1  3.718e+02  [0 1.000e+00 1.342e-05 3.556e-07]  [52 -148 75]
 NS 190-2s 3.722e+02  [-38 1.223e-02 1.641e-07 8.249e-07]  [53 -140 78]
