hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 91-1  1.658e+02  [0 1.000e+00 3.011e-04 5.106e-07]  [55 -145 0]
 NS 91-2  1.667e+02  [-1 8.648e-01 2.604e-04 7.265e-07]  [49 -141 80]
 NS 91-3  1.673e+02  [-16 1.504e-01 4.528e-05 3.019e-07]  [59 -150 83]
 NS 91-4  1.679e+02  [-34 1.850e-02 5.570e-06 3.353e-07]  [52 -149 81]
 NS 91-5s 1.684e+02  [-53 2.029e-03 6.110e-07 8.976e-07]  [54 -139 81]
 NS 92-1  1.690e+02  [0 1.000e+00 1.772e-04 9.772e-07]  [54 -138 76]
 NS 92-2  1.697e+02  [-3 6.856e-01 1.215e-04 7.732e-07]  [53 -141 81]
 NS 92-3  1.706e+02  [-18 1.233e-01 2.186e-05 7.805e-07]  [54 -141 82]
 NS 92-4  1.712e+02  [-36 1.581e-02 2.801e-06 2.027e-07]  [50 -154 76]
 NS 92-5s 1.718e+02  [-54 1.825e-03 3.234e-07 7.232e-07]  [52 -141 71]
 NS 93-1  1.726e+02  [0 1.000e+00 1.697e-04 8.325e-07]  [53 -140 71]
 NS 93-2  1.734e+02  [-9 3.204e-01 5.438e-05 4.566e-07]  [54 -146 85]
 NS 93-3  1.740e+02  [-24 5.959e-02 1.011e-05 8.916e-07]  [52 -139 79]
 NS 93-4  1.746e+02  [-41 7.964e-03 1.352e-06 4.401e-07]  [50 -146 78]
 NS 93-5s 1.752e+02  [-60 9.440e-04 1.602e-07 9.569e-07]  [53 -139 81]
 NS 94-1  1.758e+02  [0 1.000e+00 1.399e-04 9.233e-07]  [53 -139 77]
 NS 94-2  1.765e+02  [-14 1.907e-01 2.667e-05 8.740e-07]  [54 -140 82]
 NS 94-3  1.773e+02  [-29 3.504e-02 4.901e-06 9.385e-07]  [55 -139 85]
 NS 94-4s 1.779e+02  [-46 4.651e-03 6.507e-07 8.861e-07]  [50 -139 80]
 NS 95-1  1.786e+02  [0 1.000e+00 1.047e-04 7.602e-07]  [54 -141 76]
 NS 95-2  1.791e+02  [-17 1.391e-01 1.457e-05 3.934e-07]  [52 -147 79]
 NS 95-3  1.796e+02  [-32 2.456e-02 2.572e-06 9.308e-07]  [52 -139 81]
 NS 95-4s 1.801e+02  [-50 3.132e-03 3.279e-07 6.334e-07]  [50 -143 76]
 NS 96-1  1.807e+02  [0 1.000e+00 7.381e-05 8.699e-07]  [54 -140 74]
 NS 96-2  1.812e+02  [-19 1.065e-01 7.864e-06 9.918e-07]  [49 -138 80]
 NS 96-3  1.818e+02  [-34 1.856e-02 1.370e-06 5.167e-07]  [50 -145 81]
 NS 96-4s 1.824e+02  [-52 2.323e-03 1.714e-07 8.680e-07]  [51 -140 80]
 NS 97-1  1.830e+02  [0 1.000e+00 4.955e-05 8.484e-07]  [54 -140 78]
 NS 97-2  1.836e+02  [-21 8.189e-02 4.058e-06 8.287e-07]  [50 -140 83]
 NS 97-3s 1.841e+02  [-36 1.443e-02 7.148e-07 8.624e-07]  [49 -140 77]
 NS 98-1  1.847e+02  [0 1.000e+00 3.200e-05 8.723e-07]  [54 -140 80]
 NS 98-2  1.852e+02  [-23 6.696e-02 2.143e-06 6.234e-07]  [52 -143 81]
 NS 98-3s 1.859e+02  [-38 1.177e-02 3.766e-07 9.184e-07]  [49 -139 83]
 NS 99-1  1.866e+02  [0 1.000e+00 1.999e-05 8.837e-07]  [54 -139 84]
 NS 99-2  1.871e+02  [-24 5.889e-02 1.177e-06 6.379e-07]  [52 -143 78]
 NS 99-3s 1.878e+02  [-39 1.023e-02 2.046e-07 7.921e-07]  [62 -140 84]
 NS 100-1  1.884e+02  [0 1.000e+00 1.218e-05 8.801e-07]  [54 -139 74]
 NS 100-2s 1.890e+02  [-25 5.234e-02 6.376e-07 7.287e-07]  [55 -141 78]
