hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 131-1  2.452e+02  [0 1.000e+00 3.980e-05 4.782e-07]  [58 -146 0]
 NS 131-2  2.458e+02  [-5 5.442e-01 2.166e-05 3.216e-07]  [58 -150 77]
 NS 131-3  2.464e+02  [-21 8.083e-02 3.217e-06 6.384e-07]  [57 -143 83]
 NS 131-4s 2.471e+02  [-39 1.051e-02 4.184e-07 1.444e-07]  [57 -158 83]
 NS 132-1  2.477e+02  [0 1.000e+00 4.337e-05 1.462e-07]  [58 -157 77]
 NS 132-2  2.483e+02  [-11 2.724e-01 1.181e-05 2.521e-07]  [58 -152 80]
 NS 132-3  2.490e+02  [-28 3.690e-02 1.600e-06 6.947e-07]  [58 -142 80]
 NS 132-4s 2.496e+02  [-45 5.105e-03 2.214e-07 3.243e-07]  [57 -149 83]
 NS 133-1  2.502e+02  [0 1.000e+00 5.167e-05 9.635e-07]  [53 -139 77]
 NS 133-2  2.510e+02  [-18 1.218e-01 6.292e-06 5.845e-07]  [58 -144 87]
 NS 133-3s 2.516e+02  [-36 1.491e-02 7.707e-07 9.226e-07]  [55 -139 81]
 NS 134-1  2.522e+02  [0 1.000e+00 4.600e-05 7.451e-07]  [54 -141 76]
 NS 134-2  2.528e+02  [-23 6.890e-02 3.169e-06 3.253e-07]  [60 -149 85]
 NS 134-3s 2.535e+02  [-42 7.701e-03 3.542e-07 5.913e-07]  [55 -143 84]
 NS 135-1  2.544e+02  [0 1.000e+00 3.544e-05 7.278e-07]  [54 -141 77]
 NS 135-2  2.553e+02  [-27 4.253e-02 1.507e-06 6.093e-07]  [57 -143 83]
 NS 135-3s 2.562e+02  [-46 4.590e-03 1.626e-07 6.712e-07]  [54 -142 83]
 NS 136-1  2.571e+02  [0 1.000e+00 2.512e-05 6.977e-07]  [54 -142 82]
 NS 136-2s 2.580e+02  [-31 2.740e-02 6.881e-07 1.826e-07]  [58 -155 84]
 NS 137-1  2.589e+02  [0 1.000e+00 1.685e-05 6.771e-07]  [54 -142 80]
 NS 137-2s 2.597e+02  [-34 1.909e-02 3.218e-07 9.170e-07]  [54 -139 81]
 NS 138-1  2.606e+02  [0 1.000e+00 1.088e-05 7.451e-07]  [54 -141 80]
 NS 138-2s 2.616e+02  [-36 1.578e-02 1.716e-07 9.236e-07]  [66 -139 84]
 NS 139-1  2.626e+02  [0 1.000e+00 6.814e-06 7.634e-07]  [54 -141 75]
 NS 139-2s 2.636e+02  [-35 1.614e-02 1.100e-07 2.811e-07]  [59 -151 85]
 NS 140-1  2.642e+02  [0 1.000e+00 4.169e-06 8.648e-07]  [55 -140 77]
 NS 140-2s 2.647e+02  [-34 1.875e-02 7.816e-08 7.864e-07]  [58 -141 80]
