hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 591-1  9.457e+02  [0 1.000e+00 2.780e-05 8.971e-07]  [51 -139 0]
 NS 591-2  9.461e+02  [-9 3.319e-01 9.227e-06 1.374e-07]  [62 -158 82]
 NS 591-3  9.465e+02  [-23 7.008e-02 1.948e-06 2.826e-07]  [56 -151 79]
 NS 591-4s 9.470e+02  [-38 1.247e-02 3.466e-07 2.787e-07]  [52 -151 79]
 NS 592-1  9.475e+02  [0 1.000e+00 1.769e-05 7.383e-07]  [53 -141 72]
 NS 592-2  9.479e+02  [-10 2.975e-01 5.262e-06 3.841e-07]  [67 -148 82]
 NS 592-3  9.484e+02  [-24 5.824e-02 1.030e-06 8.114e-07]  [52 -140 69]
 NS 592-4s 9.488e+02  [-38 1.154e-02 2.041e-07 2.908e-07]  [52 -151 78]
 NS 593-1  9.493e+02  [0 1.000e+00 1.646e-05 6.042e-07]  [53 -143 77]
 NS 593-2  9.497e+02  [-15 1.760e-01 2.897e-06 3.499e-07]  [54 -149 79]
 NS 593-3s 9.501e+02  [-30 3.061e-02 5.039e-07 7.905e-07]  [51 -141 78]
 NS 594-1  9.505e+02  [0 1.000e+00 1.377e-05 6.288e-07]  [53 -143 73]
 NS 594-2  9.509e+02  [-19 1.104e-01 1.520e-06 6.392e-07]  [51 -143 78]
 NS 594-3s 9.514e+02  [-35 1.698e-02 2.339e-07 9.804e-07]  [51 -138 81]
 NS 595-1  9.518e+02  [0 1.000e+00 1.033e-05 6.538e-07]  [53 -142 73]
 NS 595-2s 9.521e+02  [-22 7.629e-02 7.884e-07 8.214e-07]  [49 -140 76]
 NS 596-1  9.526e+02  [0 1.000e+00 7.200e-06 8.000e-07]  [53 -140 73]
 NS 596-2s 9.530e+02  [-24 5.830e-02 4.198e-07 6.258e-07]  [60 -143 80]
 NS 597-1  9.535e+02  [0 1.000e+00 4.785e-06 6.812e-07]  [53 -142 76]
 NS 597-2s 9.540e+02  [-26 4.724e-02 2.261e-07 2.838e-07]  [56 -151 79]
 NS 598-1  9.545e+02  [0 1.000e+00 3.087e-06 6.479e-07]  [53 -142 77]
 NS 598-2s 9.549e+02  [-28 3.970e-02 1.226e-07 8.869e-07]  [53 -139 81]
 NS 599-1  9.554e+02  [0 1.000e+00 1.945e-06 8.037e-07]  [53 -140 77]
 NS 599-2s 9.559e+02  [-28 3.892e-02 7.572e-08 8.288e-07]  [54 -140 74]
 NS 600-1  9.565e+02  [0 1.000e+00 1.201e-06 9.617e-07]  [54 -139 83]
 NS 600-2s 9.571e+02  [-27 4.219e-02 5.070e-08 5.961e-07]  [55 -143 82]
