hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 601-1  9.576e+02  [0 1.000e+00 5.942e-06 7.264e-07]  [59 -141 0]
 NS 601-2  9.581e+02  [-10 2.873e-01 1.707e-06 5.760e-07]  [55 -144 80]
 NS 601-3s 9.586e+02  [-26 4.498e-02 2.673e-07 4.346e-07]  [54 -146 79]
 NS 602-1  9.592e+02  [0 1.000e+00 8.081e-06 7.817e-07]  [56 -141 83]
 NS 602-2s 9.597e+02  [-19 1.110e-01 8.968e-07 2.998e-07]  [57 -150 78]
 NS 603-1  9.601e+02  [0 1.000e+00 9.125e-06 3.746e-07]  [56 -148 74]
 NS 603-2s 9.605e+02  [-26 4.988e-02 4.551e-07 9.515e-07]  [54 -139 80]
 NS 604-1  9.610e+02  [0 1.000e+00 7.933e-06 9.914e-07]  [53 -138 77]
 NS 604-2s 9.615e+02  [-30 2.874e-02 2.280e-07 4.694e-07]  [55 -146 83]
 NS 605-1  9.620e+02  [0 1.000e+00 6.040e-06 3.118e-07]  [56 -150 77]
 NS 605-2s 9.625e+02  [-34 1.956e-02 1.182e-07 9.229e-07]  [54 -139 77]
 NS 606-1  9.629e+02  [0 1.000e+00 4.248e-06 3.509e-07]  [56 -149 75]
 NS 606-2s 9.634e+02  [-36 1.507e-02 6.401e-08 9.920e-07]  [53 -138 79]
 NS 607-1  9.639e+02  [0 1.000e+00 2.833e-06 9.948e-07]  [54 -138 80]
 NS 607-2s 9.644e+02  [-38 1.257e-02 3.560e-08 9.081e-08]  [57 -162 79]
 NS 608-1  9.648e+02  [0 1.000e+00 1.818e-06 5.769e-07]  [56 -144 74]
 NS 608-2s 9.652e+02  [-38 1.162e-02 2.113e-08 4.971e-07]  [52 -145 80]
 NS 609-1  9.657e+02  [0 1.000e+00 1.133e-06 4.714e-07]  [56 -146 70]
 NS 609-2s 9.662e+02  [-38 1.185e-02 1.343e-08 8.444e-07]  [55 -140 82]
 NS 610-1s 9.667e+02  [0 1.000e+00 6.905e-07 3.658e-07]  [56 -148 76]
