hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 431-1  7.172e+02  [0 1.000e+00 7.740e-04 8.350e-07]  [53 -140 0]
 NS 431-2  7.176e+02  [-4 6.278e-01 4.859e-04 8.448e-07]  [53 -140 78]
 NS 431-3  7.180e+02  [-17 1.390e-01 1.076e-04 8.934e-07]  [54 -139 79]
 NS 431-4  7.184e+02  [-33 2.095e-02 1.621e-05 9.989e-07]  [52 -138 78]
 NS 431-5  7.188e+02  [-50 3.003e-03 2.324e-06 3.950e-07]  [52 -147 79]
 NS 431-6s 7.192e+02  [-65 5.516e-04 4.269e-07 6.578e-07]  [51 -142 77]
 NS 432-1  7.197e+02  [0 1.000e+00 8.626e-04 9.944e-07]  [52 -138 71]
 NS 432-2  7.201e+02  [-11 2.814e-01 2.427e-04 9.782e-07]  [53 -138 79]
 NS 432-3  7.204e+02  [-24 5.898e-02 5.087e-05 5.390e-07]  [54 -144 79]
 NS 432-4  7.208e+02  [-40 9.473e-03 8.171e-06 8.917e-07]  [50 -139 80]
 NS 432-5  7.212e+02  [-57 1.403e-03 1.210e-06 5.302e-07]  [51 -144 78]
 NS 432-6s 7.216e+02  [-71 2.564e-04 2.212e-07 6.767e-07]  [47 -142 78]
 NS 433-1  7.221e+02  [0 1.000e+00 9.078e-04 7.228e-07]  [53 -141 73]
 NS 433-2  7.225e+02  [-17 1.311e-01 1.190e-04 8.515e-07]  [54 -140 82]
 NS 433-3  7.231e+02  [-31 2.542e-02 2.308e-05 1.609e-07]  [56 -156 84]
 NS 433-4  7.237e+02  [-47 4.206e-03 3.818e-06 8.161e-07]  [48 -140 81]
 NS 433-5s 7.241e+02  [-63 6.471e-04 5.875e-07 5.572e-07]  [48 -144 73]
 NS 434-1  7.245e+02  [0 1.000e+00 7.714e-04 7.487e-07]  [53 -141 70]
 NS 434-2  7.249e+02  [-22 7.579e-02 5.847e-05 3.388e-07]  [54 -149 81]
 NS 434-3  7.253e+02  [-36 1.469e-02 1.133e-05 7.174e-07]  [55 -141 80]
 NS 434-4  7.259e+02  [-51 2.523e-03 1.946e-06 4.241e-07]  [53 -147 85]
 NS 434-5s 7.263e+02  [-67 4.018e-04 3.099e-07 7.613e-07]  [46 -141 69]
 NS 435-1  7.269e+02  [0 1.000e+00 5.809e-04 7.875e-07]  [53 -141 74]
 NS 435-2  7.274e+02  [-25 5.247e-02 3.048e-05 2.914e-07]  [54 -150 84]
 NS 435-3  7.279e+02  [-39 1.007e-02 5.849e-06 3.856e-07]  [54 -148 82]
 NS 435-4  7.283e+02  [-55 1.730e-03 1.005e-06 5.661e-07]  [53 -144 80]
 NS 435-5s 7.286e+02  [-71 2.748e-04 1.596e-07 5.476e-07]  [50 -144 76]
 NS 436-1  7.291e+02  [0 1.000e+00 4.066e-04 6.985e-07]  [53 -142 71]
 NS 436-2  7.295e+02  [-27 4.106e-02 1.670e-05 8.447e-07]  [50 -140 78]
 NS 436-3  7.299e+02  [-41 8.039e-03 3.269e-06 9.923e-07]  [53 -138 82]
 NS 436-4s 7.304e+02  [-57 1.356e-03 5.513e-07 5.029e-07]  [54 -145 80]
 NS 437-1  7.309e+02  [0 1.000e+00 2.704e-04 6.616e-07]  [53 -142 75]
 NS 437-2  7.314e+02  [-29 3.389e-02 9.165e-06 8.546e-07]  [49 -140 82]
 NS 437-3  7.318e+02  [-43 6.660e-03 1.801e-06 8.542e-07]  [53 -140 79]
 NS 437-4s 7.322e+02  [-59 1.087e-03 2.939e-07 8.126e-07]  [53 -140 79]
 NS 438-1  7.326e+02  [0 1.000e+00 1.735e-04 6.819e-07]  [53 -142 73]
 NS 438-2  7.330e+02  [-30 2.894e-02 5.019e-06 9.701e-07]  [52 -138 81]
 NS 438-3s 7.334e+02  [-44 5.722e-03 9.924e-07 5.318e-08]  [55 -167 78]
 NS 439-1  7.339e+02  [0 1.000e+00 1.081e-04 5.506e-07]  [53 -144 72]
 NS 439-2  7.344e+02  [-31 2.590e-02 2.799e-06 2.667e-07]  [59 -151 83]
 NS 439-3s 7.349e+02  [-46 4.888e-03 5.284e-07 7.198e-07]  [53 -141 82]
 NS 440-1  7.354e+02  [0 1.000e+00 6.586e-05 5.195e-07]  [53 -145 75]
 NS 440-2  7.358e+02  [-32 2.509e-02 1.652e-06 4.324e-07]  [56 -147 80]
 NS 440-3s 7.362e+02  [-47 4.382e-03 2.886e-07 3.867e-07]  [52 -148 77]
