hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 631-1  1.002e+03  [0 1.000e+00 8.708e-05 9.088e-07]  [57 -139 0]
 NS 631-2  1.003e+03  [-7 4.265e-01 3.714e-05 6.537e-07]  [53 -142 82]
 NS 631-3  1.004e+03  [-20 9.059e-02 7.889e-06 2.725e-07]  [63 -151 80]
 NS 631-4  1.004e+03  [-34 1.892e-02 1.647e-06 6.165e-07]  [50 -143 79]
 NS 631-5s 1.005e+03  [-46 4.557e-03 3.968e-07 4.049e-07]  [53 -147 76]
 NS 632-1  1.005e+03  [0 1.000e+00 6.634e-05 8.578e-07]  [56 -140 75]
 NS 632-2  1.006e+03  [-9 3.179e-01 2.109e-05 9.622e-07]  [53 -139 78]
 NS 632-3  1.006e+03  [-23 6.560e-02 4.352e-06 6.849e-07]  [60 -142 83]
 NS 632-4s 1.006e+03  [-36 1.463e-02 9.709e-07 9.722e-07]  [50 -138 79]
 NS 633-1  1.007e+03  [0 1.000e+00 7.320e-05 7.541e-07]  [57 -141 71]
 NS 633-2  1.007e+03  [-16 1.568e-01 1.147e-05 5.535e-07]  [53 -144 83]
 NS 633-3  1.008e+03  [-30 3.025e-02 2.215e-06 3.448e-07]  [62 -149 84]
 NS 633-4s 1.008e+03  [-43 6.910e-03 5.058e-07 9.055e-07]  [51 -139 81]
 NS 634-1  1.009e+03  [0 1.000e+00 6.452e-05 5.131e-07]  [58 -145 73]
 NS 634-2  1.009e+03  [-20 9.211e-02 5.943e-06 6.393e-07]  [53 -143 79]
 NS 634-3  1.010e+03  [-35 1.681e-02 1.085e-06 5.963e-07]  [63 -143 83]
 NS 634-4s 1.010e+03  [-48 3.711e-03 2.394e-07 9.215e-07]  [53 -139 77]
 NS 635-1  1.011e+03  [0 1.000e+00 4.951e-05 4.933e-07]  [58 -145 75]
 NS 635-2  1.011e+03  [-24 6.064e-02 3.003e-06 4.584e-07]  [54 -146 79]
 NS 635-3s 1.011e+03  [-39 1.077e-02 5.334e-07 7.686e-07]  [54 -141 79]
 NS 636-1  1.012e+03  [0 1.000e+00 3.494e-05 5.190e-07]  [58 -145 79]
 NS 636-2  1.013e+03  [-26 4.604e-02 1.609e-06 4.773e-07]  [56 -146 85]
 NS 636-3s 1.013e+03  [-41 7.984e-03 2.790e-07 3.177e-07]  [56 -150 77]
 NS 637-1  1.013e+03  [0 1.000e+00 2.338e-05 9.248e-07]  [56 -139 73]
 NS 637-2s 1.014e+03  [-28 3.676e-02 8.594e-07 3.627e-07]  [55 -148 78]
 NS 638-1  1.014e+03  [0 1.000e+00 1.507e-05 9.068e-07]  [55 -139 74]
 NS 638-2s 1.015e+03  [-30 3.090e-02 4.656e-07 8.409e-07]  [51 -140 78]
 NS 639-1  1.015e+03  [0 1.000e+00 9.449e-06 8.297e-07]  [55 -140 71]
 NS 639-2s 1.016e+03  [-29 3.296e-02 3.114e-07 9.799e-07]  [57 -138 81]
 NS 640-1  1.016e+03  [0 1.000e+00 5.807e-06 9.994e-07]  [55 -138 75]
 NS 640-2s 1.017e+03  [-28 3.789e-02 2.200e-07 2.149e-07]  [60 -154 85]
