hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 151-1  2.576e+02  [0 1.000e+00 4.831e-04 7.345e-07]  [59 -141 0]
 NS 151-2  2.582e+02  [-1 8.200e-01 3.962e-04 8.294e-07]  [53 -140 84]
 NS 151-3  2.588e+02  [-17 1.412e-01 6.824e-05 8.863e-07]  [52 -139 86]
 NS 151-4  2.594e+02  [-35 1.773e-02 8.567e-06 5.472e-07]  [54 -144 88]
 NS 151-5s 2.599e+02  [-53 2.062e-03 9.964e-07 7.811e-07]  [54 -141 81]
 NS 152-1  2.606e+02  [0 1.000e+00 4.718e-04 4.506e-07]  [55 -146 70]
 NS 152-2  2.610e+02  [-8 3.883e-01 1.832e-04 3.946e-07]  [55 -147 79]
 NS 152-3  2.615e+02  [-23 6.906e-02 3.258e-05 9.955e-07]  [48 -138 81]
 NS 152-4  2.622e+02  [-40 9.188e-03 4.335e-06 6.262e-07]  [53 -143 86]
 NS 152-5s 2.630e+02  [-59 1.117e-03 5.269e-07 3.698e-07]  [55 -148 82]
 NS 153-1  2.637e+02  [0 1.000e+00 4.951e-04 2.588e-07]  [55 -152 77]
 NS 153-2  2.644e+02  [-15 1.656e-01 8.197e-05 7.121e-07]  [55 -142 86]
 NS 153-3  2.651e+02  [-30 2.981e-02 1.476e-05 3.598e-07]  [53 -148 85]
 NS 153-4  2.658e+02  [-47 4.113e-03 2.037e-06 7.542e-07]  [52 -141 82]
 NS 153-5s 2.671e+02  [-65 5.059e-04 2.505e-07 3.336e-07]  [61 -149 86]
 NS 154-1  2.683e+02  [0 1.000e+00 4.173e-04 2.851e-07]  [55 -151 81]
 NS 154-2  2.700e+02  [-20 9.718e-02 4.055e-05 8.551e-07]  [63 -140 90]
 NS 154-3  2.718e+02  [-35 1.711e-02 7.139e-06 3.187e-07]  [53 -150 77]
 NS 154-4s 2.731e+02  [-52 2.309e-03 9.636e-07 7.786e-07]  [53 -141 77]
 NS 155-1  2.739e+02  [0 1.000e+00 3.130e-04 8.724e-07]  [52 -140 70]
 NS 155-2  2.743e+02  [-22 7.129e-02 2.231e-05 2.432e-07]  [62 -152 80]
 NS 155-3  2.747e+02  [-38 1.216e-02 3.807e-06 4.740e-07]  [53 -146 82]
 NS 155-4s 2.752e+02  [-56 1.572e-03 4.921e-07 9.781e-07]  [51 -138 78]
 NS 156-1  2.757e+02  [0 1.000e+00 2.190e-04 9.097e-07]  [52 -139 76]
 NS 156-2  2.761e+02  [-25 5.418e-02 1.187e-05 6.682e-07]  [55 -142 82]
 NS 156-3  2.767e+02  [-40 9.431e-03 2.065e-06 4.053e-07]  [54 -147 83]
 NS 156-4s 2.773e+02  [-58 1.217e-03 2.666e-07 5.466e-07]  [53 -144 77]
 NS 157-1  2.778e+02  [0 1.000e+00 1.458e-04 9.226e-07]  [52 -139 68]
 NS 157-2  2.782e+02  [-27 4.119e-02 6.005e-06 8.094e-07]  [50 -140 76]
 NS 157-3  2.785e+02  [-42 7.399e-03 1.079e-06 6.241e-07]  [55 -143 80]
 NS 157-4s 2.789e+02  [-60 9.755e-04 1.422e-07 7.078e-07]  [50 -142 78]
 NS 158-1  2.793e+02  [0 1.000e+00 9.353e-05 9.329e-07]  [52 -139 70]
 NS 158-2  2.797e+02  [-29 3.337e-02 3.121e-06 5.535e-07]  [52 -144 79]
 NS 158-3s 2.802e+02  [-44 5.984e-03 5.597e-07 3.700e-07]  [54 -148 85]
 NS 159-1  2.807e+02  [0 1.000e+00 5.827e-05 9.416e-07]  [52 -139 70]
 NS 159-2  2.813e+02  [-30 3.023e-02 1.761e-06 9.415e-07]  [57 -139 85]
 NS 159-3s 2.819e+02  [-45 5.172e-03 3.014e-07 4.357e-07]  [53 -146 82]
 NS 160-1  2.824e+02  [0 1.000e+00 3.549e-05 9.354e-07]  [52 -139 72]
 NS 160-2  2.829e+02  [-30 2.836e-02 1.006e-06 7.599e-07]  [56 -141 82]
 NS 160-3s 2.834e+02  [-46 4.694e-03 1.666e-07 7.579e-07]  [52 -141 81]
