hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 161-1  2.841e+02  [0 1.000e+00 2.562e-04 3.381e-07]  [56 -149 0]
 NS 161-2  2.848e+02  [-4 5.773e-01 1.479e-04 3.339e-07]  [56 -149 80]
 NS 161-3  2.853e+02  [-20 9.025e-02 2.312e-05 6.604e-07]  [52 -142 82]
 NS 161-4  2.857e+02  [-38 1.154e-02 2.955e-06 9.727e-07]  [59 -138 82]
 NS 161-5s 2.863e+02  [-56 1.511e-03 3.870e-07 2.835e-07]  [58 -151 75]
 NS 162-1  2.867e+02  [0 1.000e+00 4.405e-04 7.496e-07]  [52 -141 68]
 NS 162-2  2.871e+02  [-15 1.736e-01 7.647e-05 3.744e-07]  [56 -148 80]
 NS 162-3  2.876e+02  [-32 2.441e-02 1.075e-05 4.503e-07]  [53 -146 83]
 NS 162-4  2.881e+02  [-49 3.399e-03 1.497e-06 7.425e-07]  [59 -141 70]
 NS 162-5s 2.886e+02  [-67 4.371e-04 1.925e-07 8.146e-07]  [55 -140 81]
 NS 163-1  2.890e+02  [0 1.000e+00 5.071e-04 8.061e-07]  [51 -140 73]
 NS 163-2  2.895e+02  [-22 7.704e-02 3.907e-05 4.211e-07]  [56 -147 79]
 NS 163-3  2.900e+02  [-40 9.634e-03 4.886e-06 3.579e-07]  [53 -148 83]
 NS 163-4s 2.904e+02  [-56 1.461e-03 7.410e-07 9.527e-07]  [53 -139 77]
 NS 164-1  2.909e+02  [0 1.000e+00 4.421e-04 9.484e-07]  [50 -139 73]
 NS 164-2  2.913e+02  [-26 4.501e-02 1.990e-05 4.396e-07]  [56 -146 80]
 NS 164-3  2.917e+02  [-45 5.244e-03 2.319e-06 8.888e-07]  [52 -139 79]
 NS 164-4s 2.921e+02  [-61 8.389e-04 3.709e-07 4.347e-07]  [56 -146 77]
 NS 165-1  2.926e+02  [0 1.000e+00 3.366e-04 9.765e-07]  [50 -138 72]
 NS 165-2  2.931e+02  [-30 2.996e-02 1.009e-05 9.528e-08]  [58 -162 79]
 NS 165-3  2.935e+02  [-48 3.594e-03 1.210e-06 4.543e-07]  [54 -146 80]
 NS 165-4s 2.940e+02  [-64 5.624e-04 1.893e-07 4.578e-07]  [58 -146 80]
 NS 166-1  2.945e+02  [0 1.000e+00 2.370e-04 6.521e-07]  [51 -142 76]
 NS 166-2  2.950e+02  [-33 2.112e-02 5.005e-06 7.542e-07]  [54 -141 84]
 NS 166-3s 2.957e+02  [-51 2.812e-03 6.663e-07 7.997e-07]  [54 -140 77]
 NS 167-1  2.963e+02  [0 1.000e+00 1.582e-04 6.211e-07]  [51 -143 79]
 NS 167-2  2.969e+02  [-36 1.541e-02 2.437e-06 8.336e-07]  [52 -140 82]
 NS 167-3s 2.974e+02  [-52 2.295e-03 3.630e-07 9.254e-07]  [54 -139 78]
 NS 168-1  2.979e+02  [0 1.000e+00 1.016e-04 9.851e-07]  [50 -138 77]
 NS 168-2  2.985e+02  [-38 1.216e-02 1.235e-06 5.585e-07]  [55 -144 79]
 NS 168-3s 2.993e+02  [-54 1.927e-03 1.958e-07 7.534e-07]  [55 -141 86]
 NS 169-1  2.998e+02  [0 1.000e+00 6.337e-05 9.239e-07]  [50 -139 76]
 NS 169-2s 3.003e+02  [-38 1.161e-02 7.357e-07 4.446e-07]  [58 -146 82]
 NS 170-1  3.008e+02  [0 1.000e+00 3.865e-05 8.805e-07]  [50 -139 71]
 NS 170-2s 3.014e+02  [-37 1.297e-02 5.014e-07 7.159e-07]  [60 -141 79]
