hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 501-1  8.244e+02  [0 1.000e+00 1.877e-04 5.268e-07]  [56 -145 0]
 NS 501-2  8.249e+02  [-4 6.004e-01 1.127e-04 4.047e-07]  [55 -147 84]
 NS 501-3  8.253e+02  [-20 9.508e-02 1.785e-05 9.358e-07]  [51 -139 82]
 NS 501-4  8.257e+02  [-36 1.490e-02 2.797e-06 9.737e-07]  [49 -138 77]
 NS 501-5s 8.261e+02  [-51 2.773e-03 5.206e-07 1.382e-07]  [54 -158 79]
 NS 502-1  8.266e+02  [0 1.000e+00 2.085e-04 5.738e-07]  [52 -144 69]
 NS 502-2  8.271e+02  [-10 3.059e-01 6.379e-05 2.780e-07]  [55 -151 74]
 NS 502-3  8.276e+02  [-27 4.455e-02 9.289e-06 8.999e-07]  [55 -139 77]
 NS 502-4  8.279e+02  [-42 7.347e-03 1.532e-06 4.343e-07]  [52 -146 79]
 NS 502-5s 8.286e+02  [-57 1.268e-03 2.643e-07 4.334e-07]  [54 -147 83]
 NS 503-1  8.291e+02  [0 1.000e+00 2.446e-04 8.722e-07]  [51 -140 76]
 NS 503-2  8.295e+02  [-17 1.333e-01 3.259e-05 5.141e-07]  [55 -145 79]
 NS 503-3  8.299e+02  [-34 1.848e-02 4.520e-06 7.510e-07]  [55 -141 79]
 NS 503-4s 8.304e+02  [-49 3.381e-03 8.269e-07 4.700e-07]  [52 -146 81]
 NS 504-1  8.308e+02  [0 1.000e+00 2.155e-04 6.405e-07]  [51 -143 74]
 NS 504-2  8.315e+02  [-22 7.581e-02 1.633e-05 4.593e-07]  [55 -146 89]
 NS 504-3  8.320e+02  [-40 9.778e-03 2.107e-06 5.249e-07]  [53 -145 80]
 NS 504-4s 8.324e+02  [-54 1.944e-03 4.189e-07 7.690e-08]  [55 -164 80]
 NS 505-1  8.328e+02  [0 1.000e+00 1.653e-04 6.252e-07]  [51 -143 72]
 NS 505-2  8.333e+02  [-25 5.074e-02 8.391e-06 9.004e-07]  [53 -139 83]
 NS 505-3  8.337e+02  [-43 6.617e-03 1.094e-06 8.521e-07]  [39 -140 77]
 NS 505-4s 8.341e+02  [-58 1.242e-03 2.053e-07 8.997e-07]  [52 -139 78]
 NS 506-1  8.345e+02  [0 1.000e+00 1.170e-04 5.807e-07]  [51 -144 72]
 NS 506-2  8.349e+02  [-28 3.621e-02 4.236e-06 7.604e-07]  [53 -141 79]
 NS 506-3s 8.353e+02  [-45 5.155e-03 6.031e-07 7.471e-07]  [57 -141 80]
 NS 507-1  8.358e+02  [0 1.000e+00 7.831e-05 9.783e-07]  [50 -138 67]
 NS 507-2  8.362e+02  [-31 2.660e-02 2.083e-06 8.885e-07]  [51 -139 79]
 NS 507-3s 8.366e+02  [-47 4.105e-03 3.214e-07 9.710e-07]  [58 -138 77]
 NS 508-1  8.371e+02  [0 1.000e+00 5.037e-05 8.442e-07]  [50 -140 72]
 NS 508-2  8.376e+02  [-33 2.235e-02 1.126e-06 8.798e-07]  [54 -139 77]
 NS 508-3s 8.381e+02  [-49 3.381e-03 1.703e-07 7.586e-07]  [56 -141 76]
 NS 509-1  8.385e+02  [0 1.000e+00 3.143e-05 8.553e-07]  [50 -140 76]
 NS 509-2s 8.389e+02  [-32 2.307e-02 7.250e-07 6.421e-07]  [54 -143 78]
 NS 510-1  8.393e+02  [0 1.000e+00 1.918e-05 8.629e-07]  [50 -140 74]
 NS 510-2s 8.397e+02  [-31 2.539e-02 4.871e-07 8.018e-07]  [55 -140 79]
