hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 271-1  4.741e+02  [0 1.000e+00 1.909e-04 5.362e-07]  [53 -144 0]
 NS 271-2  4.746e+02  [-4 6.247e-01 1.193e-04 7.820e-07]  [58 -141 84]
 NS 271-3  4.752e+02  [-16 1.418e-01 2.707e-05 7.821e-07]  [53 -141 86]
 NS 271-4  4.762e+02  [-34 1.898e-02 3.624e-06 8.036e-07]  [45 -140 88]
 NS 271-5s 4.771e+02  [-53 2.142e-03 4.089e-07 9.144e-07]  [53 -139 84]
 NS 272-1  4.777e+02  [0 1.000e+00 2.888e-04 8.423e-07]  [52 -140 84]
 NS 272-2  4.784e+02  [-12 2.251e-01 6.502e-05 7.038e-07]  [53 -142 71]
 NS 272-3  4.788e+02  [-25 5.082e-02 1.468e-05 1.781e-07]  [58 -155 78]
 NS 272-4  4.792e+02  [-43 6.864e-03 1.982e-06 3.842e-07]  [49 -148 81]
 NS 272-5s 4.797e+02  [-61 8.283e-04 2.392e-07 3.622e-07]  [55 -148 79]
 NS 273-1  4.801e+02  [0 1.000e+00 3.437e-04 7.846e-07]  [51 -141 74]
 NS 273-2  4.808e+02  [-20 9.386e-02 3.226e-05 6.517e-07]  [54 -142 85]
 NS 273-3  4.813e+02  [-33 2.118e-02 7.278e-06 2.534e-07]  [64 -152 82]
 NS 273-4  4.817e+02  [-50 2.947e-03 1.013e-06 9.664e-07]  [47 -138 77]
 NS 273-5s 4.821e+02  [-68 3.822e-04 1.314e-07 9.755e-07]  [53 -138 77]
 NS 274-1  4.826e+02  [0 1.000e+00 3.026e-04 9.500e-07]  [51 -139 77]
 NS 274-2  4.832e+02  [-26 4.891e-02 1.480e-05 8.769e-07]  [59 -139 84]
 NS 274-3  4.838e+02  [-39 1.100e-02 3.329e-06 3.083e-07]  [57 -150 78]
 NS 274-4s 4.842e+02  [-55 1.614e-03 4.883e-07 1.764e-07]  [55 -156 78]
 NS 275-1  4.847e+02  [0 1.000e+00 2.318e-04 2.358e-07]  [54 -153 76]
 NS 275-2  4.853e+02  [-30 3.015e-02 6.988e-06 7.021e-07]  [61 -142 87]
 NS 275-3  4.858e+02  [-43 6.648e-03 1.541e-06 7.138e-07]  [53 -142 75]
 NS 275-4s 4.863e+02  [-59 1.002e-03 2.323e-07 6.621e-07]  [53 -142 81]
 NS 276-1  4.870e+02  [0 1.000e+00 1.634e-04 2.664e-07]  [54 -151 77]
 NS 276-2  4.875e+02  [-32 2.361e-02 3.858e-06 5.381e-07]  [63 -144 81]
 NS 276-3s 4.880e+02  [-45 5.047e-03 8.247e-07 4.107e-07]  [53 -147 76]
 NS 277-1  4.884e+02  [0 1.000e+00 1.091e-04 9.344e-07]  [52 -139 72]
 NS 277-2  4.889e+02  [-33 2.169e-02 2.367e-06 8.331e-07]  [57 -140 81]
 NS 277-3s 4.893e+02  [-46 4.505e-03 4.917e-07 5.342e-07]  [53 -144 80]
 NS 278-1  4.900e+02  [0 1.000e+00 7.011e-05 3.103e-07]  [54 -150 84]
 NS 278-2  4.905e+02  [-33 2.000e-02 1.402e-06 4.479e-07]  [57 -146 83]
 NS 278-3s 4.910e+02  [-47 4.049e-03 2.838e-07 6.447e-07]  [62 -143 84]
 NS 279-1  4.917e+02  [0 1.000e+00 4.376e-05 3.296e-07]  [54 -149 81]
 NS 279-2s 4.922e+02  [-34 1.878e-02 8.218e-07 4.791e-07]  [54 -146 75]
 NS 280-1  4.928e+02  [0 1.000e+00 2.672e-05 3.339e-07]  [54 -149 77]
 NS 280-2s 4.933e+02  [-35 1.729e-02 4.620e-07 6.572e-07]  [57 -142 82]
