hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 371-1  6.294e+02  [0 1.000e+00 7.690e-04 8.986e-07]  [52 -139 0]
 NS 371-2  6.299e+02  [-3 6.956e-01 5.349e-04 7.326e-07]  [52 -141 81]
 NS 371-3  6.303e+02  [-16 1.413e-01 1.086e-04 2.475e-07]  [56 -152 78]
 NS 371-4  6.310e+02  [-33 2.050e-02 1.576e-05 8.865e-07]  [52 -139 82]
 NS 371-5  6.315e+02  [-51 2.747e-03 2.112e-06 8.339e-07]  [63 -140 78]
 NS 371-6s 6.319e+02  [-66 4.678e-04 3.597e-07 6.535e-07]  [48 -142 76]
 NS 372-1  6.324e+02  [0 1.000e+00 6.941e-04 4.945e-07]  [56 -145 71]
 NS 372-2  6.328e+02  [-8 3.816e-01 2.649e-04 9.557e-07]  [48 -139 81]
 NS 372-3  6.332e+02  [-22 7.637e-02 5.301e-05 6.710e-07]  [56 -142 80]
 NS 372-4  6.336e+02  [-38 1.168e-02 8.109e-06 8.887e-07]  [51 -139 77]
 NS 372-5  6.340e+02  [-55 1.626e-03 1.129e-06 2.710e-07]  [56 -151 81]
 NS 372-6s 6.346e+02  [-71 2.797e-04 1.941e-07 4.072e-07]  [53 -147 83]
 NS 373-1  6.352e+02  [0 1.000e+00 6.952e-04 6.432e-07]  [56 -143 78]
 NS 373-2  6.356e+02  [-14 1.834e-01 1.275e-04 5.196e-07]  [50 -145 81]
 NS 373-3  6.360e+02  [-29 3.506e-02 2.437e-05 9.217e-07]  [54 -139 80]
 NS 373-4  6.364e+02  [-45 5.444e-03 3.785e-06 6.528e-07]  [51 -142 79]
 NS 373-5s 6.368e+02  [-62 7.780e-04 5.408e-07 2.193e-07]  [53 -153 78]
 NS 374-1  6.373e+02  [0 1.000e+00 5.777e-04 5.356e-07]  [56 -144 70]
 NS 374-2  6.377e+02  [-19 1.073e-01 6.200e-05 8.878e-07]  [50 -139 80]
 NS 374-3  6.381e+02  [-33 2.049e-02 1.184e-05 8.585e-07]  [54 -140 81]
 NS 374-4  6.386e+02  [-49 3.255e-03 1.881e-06 9.455e-07]  [52 -139 82]
 NS 374-5s 6.392e+02  [-66 4.803e-04 2.775e-07 4.696e-07]  [54 -146 83]
 NS 375-1  6.398e+02  [0 1.000e+00 4.301e-04 5.799e-07]  [56 -144 74]
 NS 375-2  6.402e+02  [-22 7.551e-02 3.248e-05 7.060e-07]  [50 -142 79]
 NS 375-3  6.406e+02  [-37 1.402e-02 6.031e-06 9.863e-07]  [56 -138 79]
 NS 375-4s 6.411e+02  [-53 2.225e-03 9.569e-07 5.926e-07]  [54 -143 81]
 NS 376-1  6.416e+02  [0 1.000e+00 2.992e-04 5.843e-07]  [56 -144 70]
 NS 376-2  6.420e+02  [-24 5.838e-02 1.747e-05 9.726e-07]  [50 -138 81]
 NS 376-3  6.424e+02  [-39 1.107e-02 3.311e-06 8.764e-07]  [56 -139 81]
 NS 376-4s 6.428e+02  [-55 1.729e-03 5.172e-07 6.183e-07]  [51 -143 78]
 NS 377-1  6.433e+02  [0 1.000e+00 1.983e-04 8.755e-07]  [56 -139 72]
 NS 377-2  6.445e+02  [-26 4.691e-02 9.300e-06 7.372e-07]  [52 -141 85]
 NS 377-3  6.456e+02  [-40 9.125e-03 1.809e-06 7.438e-07]  [54 -141 81]
 NS 377-4s 6.460e+02  [-57 1.396e-03 2.767e-07 6.193e-07]  [51 -143 80]
 NS 378-1  6.465e+02  [0 1.000e+00 1.269e-04 3.419e-07]  [57 -149 75]
 NS 378-2  6.469e+02  [-28 3.902e-02 4.952e-06 5.781e-07]  [50 -144 77]
 NS 378-3s 6.473e+02  [-42 7.785e-03 9.880e-07 1.791e-07]  [56 -155 80]
 NS 379-1  6.478e+02  [0 1.000e+00 7.896e-05 3.443e-07]  [57 -149 75]
 NS 379-2  6.483e+02  [-29 3.503e-02 2.766e-06 6.036e-07]  [53 -143 82]
 NS 379-3s 6.487e+02  [-43 6.725e-03 5.310e-07 5.888e-07]  [54 -143 77]
 NS 380-1  6.492e+02  [0 1.000e+00 4.811e-05 3.609e-07]  [57 -148 77]
 NS 380-2  6.496e+02  [-29 3.403e-02 1.637e-06 4.711e-07]  [55 -146 78]
 NS 380-3s 6.500e+02  [-44 6.065e-03 2.918e-07 4.194e-07]  [53 -147 78]
