hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 171-1  3.019e+02  [0 1.000e+00 2.080e-04 7.649e-07]  [55 -141 0]
 NS 171-2  3.023e+02  [-5 5.089e-01 1.058e-04 6.687e-07]  [58 -142 78]
 NS 171-3  3.027e+02  [-24 5.661e-02 1.177e-05 4.608e-07]  [54 -146 80]
 NS 171-4  3.031e+02  [-45 5.378e-03 1.118e-06 7.277e-07]  [52 -141 79]
 NS 171-5s 3.037e+02  [-60 9.292e-04 1.932e-07 7.381e-07]  [55 -141 86]
 NS 172-1  3.043e+02  [0 1.000e+00 4.268e-04 9.389e-07]  [50 -139 77]
 NS 172-2  3.048e+02  [-17 1.353e-01 5.775e-05 5.761e-07]  [57 -144 84]
 NS 172-3  3.052e+02  [-38 1.204e-02 5.139e-06 3.310e-07]  [55 -149 79]
 NS 172-4s 3.056e+02  [-56 1.440e-03 6.147e-07 7.891e-07]  [52 -141 80]
 NS 173-1  3.062e+02  [0 1.000e+00 5.076e-04 7.117e-07]  [52 -142 78]
 NS 173-2  3.067e+02  [-24 6.140e-02 3.117e-05 6.386e-07]  [57 -143 83]
 NS 173-3  3.071e+02  [-47 4.285e-03 2.175e-06 9.833e-07]  [51 -138 75]
 NS 173-4s 3.075e+02  [-63 6.827e-04 3.466e-07 4.128e-07]  [54 -147 78]
 NS 174-1  3.080e+02  [0 1.000e+00 4.462e-04 8.080e-07]  [52 -140 74]
 NS 174-2  3.085e+02  [-28 3.647e-02 1.627e-05 6.326e-08]  [59 -166 84]
 NS 174-3s 3.089e+02  [-53 2.146e-03 9.574e-07 8.102e-07]  [51 -140 78]
 NS 175-1  3.094e+02  [0 1.000e+00 3.415e-04 9.815e-07]  [51 -138 71]
 NS 175-2  3.101e+02  [-32 2.384e-02 8.141e-06 4.307e-07]  [58 -147 89]
 NS 175-3s 3.107e+02  [-56 1.459e-03 4.983e-07 4.823e-07]  [56 -145 78]
 NS 176-1  3.112e+02  [0 1.000e+00 2.407e-04 9.008e-07]  [51 -139 75]
 NS 176-2  3.117e+02  [-35 1.617e-02 3.892e-06 8.709e-07]  [58 -140 82]
 NS 176-3s 3.122e+02  [-58 1.255e-03 3.020e-07 6.862e-07]  [54 -142 85]
 NS 177-1  3.128e+02  [0 1.000e+00 1.608e-04 8.059e-07]  [51 -140 78]
 NS 177-2  3.133e+02  [-38 1.123e-02 1.806e-06 8.390e-07]  [52 -140 82]
 NS 177-3s 3.138e+02  [-58 1.195e-03 1.922e-07 3.349e-07]  [57 -149 80]
 NS 178-1  3.143e+02  [0 1.000e+00 1.034e-04 7.699e-07]  [51 -141 70]
 NS 178-2s 3.149e+02  [-41 8.785e-03 9.079e-07 1.585e-07]  [58 -157 84]
 NS 179-1  3.153e+02  [0 1.000e+00 6.454e-05 7.790e-07]  [51 -141 71]
 NS 179-2s 3.157e+02  [-40 9.179e-03 5.924e-07 8.632e-07]  [53 -140 79]
 NS 180-1  3.162e+02  [0 1.000e+00 3.941e-05 8.103e-07]  [51 -140 76]
 NS 180-2s 3.169e+02  [-39 1.104e-02 4.352e-07 6.404e-07]  [55 -143 81]
