---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 GR 66-1  5.868e+01  [0 1.000e+00 6.952e-04 1.132e-15]  [1 -344 0]
 GR 66-2  5.891e+01  [-56 1.413e-03 9.821e-07 8.014e-13]  [1 -279 23]
 GR 66-3s 5.915e+01  [-161 8.158e-09 5.672e-12 1.388e-07]  [1 -158 23]
