hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 501-1  7.294e+02  [0 1.000e+00 1.918e-04 9.052e-07]  [38 -139 0]
 NS 501-2  7.299e+02  [-4 5.858e-01 1.124e-04 8.532e-07]  [40 -140 71]
 NS 501-3  7.303e+02  [-20 9.483e-02 1.819e-05 8.324e-07]  [38 -140 71]
 NS 501-4  7.308e+02  [-36 1.474e-02 2.828e-06 8.835e-07]  [37 -139 70]
 NS 501-5s 7.313e+02  [-51 2.751e-03 5.277e-07 7.604e-07]  [45 -141 73]
 NS 502-1  7.318e+02  [0 1.000e+00 2.180e-04 2.258e-07]  [43 -153 68]
 NS 502-2  7.323e+02  [-10 2.930e-01 6.387e-05 4.120e-07]  [43 -147 73]
 NS 502-3  7.327e+02  [-27 4.300e-02 9.374e-06 9.656e-07]  [37 -139 71]
 NS 502-4  7.331e+02  [-42 7.103e-03 1.549e-06 9.530e-07]  [37 -139 70]
 NS 502-5s 7.336e+02  [-58 1.227e-03 2.676e-07 9.879e-07]  [39 -138 70]
 NS 503-1  7.341e+02  [0 1.000e+00 2.537e-04 9.456e-07]  [38 -139 66]
 NS 503-2  7.345e+02  [-17 1.290e-01 3.272e-05 6.952e-07]  [42 -142 73]
 NS 503-3  7.350e+02  [-34 1.789e-02 4.539e-06 8.480e-07]  [36 -140 70]
 NS 503-4s 7.354e+02  [-49 3.304e-03 8.380e-07 9.068e-07]  [37 -139 69]
 NS 504-1  7.359e+02  [0 1.000e+00 2.230e-04 8.596e-07]  [38 -140 65]
 NS 504-2  7.364e+02  [-22 7.381e-02 1.646e-05 9.090e-07]  [43 -139 73]
 NS 504-3  7.368e+02  [-40 9.655e-03 2.153e-06 8.810e-07]  [37 -139 71]
 NS 504-4s 7.372e+02  [-54 1.913e-03 4.266e-07 8.925e-07]  [38 -139 70]
 NS 505-1  7.377e+02  [0 1.000e+00 1.709e-04 8.506e-07]  [38 -140 65]
 NS 505-2  7.382e+02  [-26 4.970e-02 8.494e-06 8.823e-07]  [41 -139 72]
 NS 505-3  7.386e+02  [-43 6.679e-03 1.142e-06 5.333e-07]  [38 -144 71]
 NS 505-4s 7.391e+02  [-58 1.228e-03 2.099e-07 9.594e-07]  [38 -139 70]
 NS 506-1  7.395e+02  [0 1.000e+00 1.208e-04 7.321e-07]  [38 -141 65]
 NS 506-2  7.400e+02  [-29 3.532e-02 4.266e-06 4.439e-07]  [38 -146 71]
 NS 506-3s 7.405e+02  [-45 5.217e-03 6.302e-07 8.837e-07]  [42 -139 72]
 NS 507-1  7.410e+02  [0 1.000e+00 8.080e-05 5.241e-07]  [39 -145 68]
 NS 507-2  7.414e+02  [-31 2.581e-02 2.086e-06 6.252e-07]  [40 -143 72]
 NS 507-3s 7.419e+02  [-47 4.135e-03 3.341e-07 4.486e-07]  [46 -146 74]
 NS 508-1  7.424e+02  [0 1.000e+00 5.195e-05 8.150e-07]  [38 -140 66]
 NS 508-2  7.429e+02  [-33 2.194e-02 1.140e-06 8.068e-07]  [42 -140 73]
 NS 508-3s 7.434e+02  [-49 3.371e-03 1.751e-07 2.872e-07]  [45 -151 73]
 NS 509-1  7.439e+02  [0 1.000e+00 3.241e-05 7.032e-07]  [38 -142 66]
 NS 509-2s 7.443e+02  [-32 2.269e-02 7.354e-07 6.112e-07]  [41 -143 71]
 NS 510-1  7.448e+02  [0 1.000e+00 1.978e-05 6.627e-07]  [38 -142 65]
 NS 510-2s 7.453e+02  [-32 2.464e-02 4.874e-07 6.322e-08]  [47 -166 74]
