hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 371-1  5.280e+02  [0 1.000e+00 8.320e-04 4.121e-07]  [40 -147 0]
 NS 371-2  5.285e+02  [-3 6.664e-01 5.545e-04 9.344e-07]  [38 -139 69]
 NS 371-3  5.289e+02  [-17 1.352e-01 1.125e-04 3.108e-07]  [40 -150 72]
 NS 371-4  5.294e+02  [-34 1.934e-02 1.609e-05 4.708e-07]  [38 -146 71]
 NS 371-5  5.298e+02  [-51 2.593e-03 2.158e-06 2.200e-07]  [38 -153 71]
 NS 371-6s 5.302e+02  [-66 4.506e-04 3.749e-07 1.103e-07]  [37 -160 69]
 NS 372-1  5.307e+02  [0 1.000e+00 7.166e-04 6.988e-07]  [41 -142 67]
 NS 372-2  5.312e+02  [-8 3.871e-01 2.774e-04 7.070e-07]  [37 -142 70]
 NS 372-3  5.316e+02  [-22 7.688e-02 5.509e-05 4.534e-07]  [39 -146 71]
 NS 372-4  5.320e+02  [-38 1.160e-02 8.312e-06 4.047e-07]  [36 -147 70]
 NS 372-5  5.325e+02  [-55 1.619e-03 1.160e-06 1.799e-07]  [38 -155 71]
 NS 372-6s 5.329e+02  [-70 2.831e-04 2.028e-07 1.437e-07]  [37 -158 69]
 NS 373-1  5.334e+02  [0 1.000e+00 7.087e-04 6.983e-07]  [42 -142 67]
 NS 373-2  5.338e+02  [-14 1.909e-01 1.353e-04 8.116e-07]  [38 -140 71]
 NS 373-3  5.343e+02  [-28 3.569e-02 2.529e-05 4.239e-07]  [39 -147 71]
 NS 373-4  5.347e+02  [-45 5.476e-03 3.881e-06 2.942e-07]  [37 -150 70]
 NS 373-5s 5.351e+02  [-62 7.860e-04 5.570e-07 6.022e-07]  [38 -143 69]
 NS 374-1  5.357e+02  [0 1.000e+00 5.850e-04 5.919e-07]  [42 -143 67]
 NS 374-2  5.361e+02  [-18 1.128e-01 6.600e-05 7.779e-07]  [38 -141 70]
 NS 374-3  5.365e+02  [-33 2.096e-02 1.226e-05 4.806e-07]  [39 -145 71]
 NS 374-4  5.370e+02  [-49 3.294e-03 1.927e-06 8.493e-07]  [37 -140 71]
 NS 374-5s 5.374e+02  [-66 4.896e-04 2.864e-07 3.435e-07]  [38 -149 70]
 NS 375-1  5.379e+02  [0 1.000e+00 4.321e-04 9.900e-07]  [41 -138 67]
 NS 375-2  5.383e+02  [-22 7.918e-02 3.421e-05 9.319e-07]  [37 -139 70]
 NS 375-3  5.388e+02  [-36 1.449e-02 6.262e-06 3.790e-07]  [39 -148 72]
 NS 375-4s 5.392e+02  [-52 2.280e-03 9.852e-07 2.210e-07]  [38 -153 70]
 NS 376-1  5.397e+02  [0 1.000e+00 2.986e-04 9.953e-07]  [41 -138 67]
 NS 376-2  5.402e+02  [-24 6.093e-02 1.820e-05 6.537e-07]  [37 -142 70]
 NS 376-3  5.406e+02  [-38 1.150e-02 3.435e-06 2.721e-07]  [40 -151 72]
 NS 376-4s 5.410e+02  [-54 1.785e-03 5.330e-07 4.324e-07]  [36 -147 68]
 NS 377-1  5.415e+02  [0 1.000e+00 1.973e-04 9.419e-07]  [41 -139 67]
 NS 377-2  5.420e+02  [-26 4.890e-02 9.647e-06 8.937e-07]  [36 -139 70]
 NS 377-3  5.424e+02  [-40 9.520e-03 1.878e-06 3.015e-07]  [40 -150 72]
 NS 377-4s 5.429e+02  [-56 1.447e-03 2.854e-07 2.146e-07]  [39 -154 70]
 NS 378-1  5.434e+02  [0 1.000e+00 1.262e-04 8.473e-07]  [41 -140 67]
 NS 378-2  5.438e+02  [-27 4.065e-02 5.128e-06 6.143e-07]  [38 -143 70]
 NS 378-3  5.442e+02  [-41 8.121e-03 1.025e-06 2.644e-07]  [39 -151 71]
 NS 378-4s 5.447e+02  [-58 1.212e-03 1.529e-07 3.383e-07]  [38 -149 70]
 NS 379-1  5.452e+02  [0 1.000e+00 7.850e-05 8.039e-07]  [41 -140 67]
 NS 379-2  5.456e+02  [-28 3.649e-02 2.864e-06 3.374e-07]  [39 -149 71]
 NS 379-3s 5.461e+02  [-43 7.029e-03 5.517e-07 4.007e-07]  [38 -147 70]
 NS 380-1  5.466e+02  [0 1.000e+00 4.782e-05 6.975e-07]  [41 -142 67]
 NS 380-2  5.470e+02  [-29 3.539e-02 1.692e-06 5.184e-07]  [42 -145 73]
 NS 380-3s 5.475e+02  [-44 6.285e-03 3.006e-07 3.358e-07]  [38 -149 70]
