hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 291-1  4.185e+02  [0 1.000e+00 3.754e-05 7.803e-07]  [40 -141 0]
 NS 291-2  4.189e+02  [-5 5.223e-01 1.961e-05 5.060e-07]  [40 -145 71]
 NS 291-3  4.194e+02  [-22 7.104e-02 2.667e-06 8.353e-07]  [37 -140 70]
 NS 291-4s 4.198e+02  [-41 8.612e-03 3.233e-07 5.833e-07]  [39 -144 71]
 NS 292-1  4.203e+02  [0 1.000e+00 6.416e-05 7.827e-07]  [38 -141 65]
 NS 292-2  4.209e+02  [-15 1.628e-01 1.044e-05 5.722e-07]  [59 -144 79]
 NS 292-3  4.214e+02  [-33 2.170e-02 1.392e-06 5.268e-07]  [39 -145 71]
 NS 292-4s 4.218e+02  [-50 2.889e-03 1.854e-07 5.344e-07]  [38 -144 70]
 NS 293-1  4.223e+02  [0 1.000e+00 7.632e-05 7.908e-07]  [38 -141 66]
 NS 293-2  4.228e+02  [-23 6.812e-02 5.199e-06 3.092e-07]  [42 -150 73]
 NS 293-3s 4.232e+02  [-41 8.542e-03 6.519e-07 4.455e-07]  [41 -146 71]
 NS 294-1  4.237e+02  [0 1.000e+00 6.727e-05 2.911e-07]  [41 -150 67]
 NS 294-2  4.243e+02  [-28 3.790e-02 2.549e-06 4.102e-07]  [46 -147 72]
 NS 294-3s 4.247e+02  [-47 4.375e-03 2.943e-07 6.791e-07]  [42 -142 72]
 NS 295-1  4.252e+02  [0 1.000e+00 5.159e-05 6.642e-07]  [39 -142 66]
 NS 295-2  4.257e+02  [-31 2.517e-02 1.299e-06 1.900e-07]  [40 -155 72]
 NS 295-3s 4.262e+02  [-50 2.936e-03 1.515e-07 9.768e-07]  [44 -138 73]
 NS 296-1  4.267e+02  [0 1.000e+00 3.643e-05 7.031e-07]  [39 -142 66]
 NS 296-2s 4.271e+02  [-34 1.882e-02 6.857e-07 1.376e-07]  [40 -158 71]
 NS 297-1  4.276e+02  [0 1.000e+00 2.435e-05 8.841e-07]  [38 -139 66]
 NS 297-2s 4.281e+02  [-36 1.564e-02 3.808e-07 7.329e-07]  [39 -141 71]
 NS 298-1  4.286e+02  [0 1.000e+00 1.564e-05 6.346e-07]  [39 -143 66]
 NS 298-2s 4.290e+02  [-36 1.440e-02 2.252e-07 7.659e-07]  [41 -141 71]
 NS 299-1  4.295e+02  [0 1.000e+00 9.755e-06 7.455e-07]  [39 -141 66]
 NS 299-2s 4.300e+02  [-37 1.386e-02 1.352e-07 2.706e-07]  [44 -151 73]
 NS 300-1  4.305e+02  [0 1.000e+00 5.954e-06 7.339e-07]  [39 -141 66]
 NS 300-2s 4.310e+02  [-37 1.345e-02 8.005e-08 4.052e-07]  [43 -147 73]
