hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 151-1  2.100e+02  [0 1.000e+00 5.121e-04 1.697e-07]  [44 -156 0]
 NS 151-2  2.105e+02  [-1 7.995e-01 4.094e-04 4.388e-07]  [42 -146 72]
 NS 151-3  2.110e+02  [-17 1.337e-01 6.848e-05 4.352e-07]  [40 -146 72]
 NS 151-4  2.114e+02  [-35 1.633e-02 8.361e-06 4.120e-07]  [37 -147 71]
 NS 151-5s 2.118e+02  [-54 1.896e-03 9.709e-07 7.263e-07]  [36 -141 69]
 NS 152-1  2.123e+02  [0 1.000e+00 4.971e-04 7.800e-07]  [39 -141 66]
 NS 152-2  2.128e+02  [-8 3.815e-01 1.896e-04 8.515e-07]  [40 -140 73]
 NS 152-3  2.133e+02  [-23 6.542e-02 3.252e-05 8.280e-07]  [41 -140 72]
 NS 152-4  2.137e+02  [-41 8.506e-03 4.228e-06 8.255e-07]  [40 -140 72]
 NS 152-5s 2.142e+02  [-59 1.034e-03 5.140e-07 6.270e-07]  [37 -143 69]
 NS 153-1  2.147e+02  [0 1.000e+00 5.137e-04 6.159e-07]  [39 -143 67]
 NS 153-2  2.151e+02  [-15 1.665e-01 8.554e-05 9.262e-07]  [42 -139 73]
 NS 153-3  2.156e+02  [-30 2.869e-02 1.474e-05 4.892e-07]  [41 -145 72]
 NS 153-4  2.160e+02  [-48 3.869e-03 1.988e-06 9.976e-07]  [37 -138 70]
 NS 153-5s 2.165e+02  [-66 4.758e-04 2.445e-07 8.568e-07]  [38 -140 70]
 NS 154-1  2.170e+02  [0 1.000e+00 4.302e-04 8.641e-07]  [38 -140 66]
 NS 154-2  2.175e+02  [-20 9.856e-02 4.240e-05 2.835e-07]  [43 -151 74]
 NS 154-3  2.179e+02  [-35 1.664e-02 7.159e-06 2.508e-07]  [42 -152 73]
 NS 154-4s 2.184e+02  [-53 2.188e-03 9.415e-07 9.041e-07]  [38 -139 70]
 NS 155-1  2.189e+02  [0 1.000e+00 3.214e-04 8.465e-07]  [38 -140 66]
 NS 155-2  2.193e+02  [-22 7.217e-02 2.319e-05 7.459e-08]  [42 -164 73]
 NS 155-3  2.198e+02  [-38 1.190e-02 3.824e-06 9.896e-07]  [46 -138 75]
 NS 155-4s 2.203e+02  [-56 1.497e-03 4.809e-07 7.683e-07]  [38 -141 70]
 NS 156-1  2.208e+02  [0 1.000e+00 2.242e-04 7.191e-07]  [38 -141 66]
 NS 156-2  2.212e+02  [-25 5.500e-02 1.233e-05 7.221e-07]  [38 -141 71]
 NS 156-3  2.217e+02  [-40 9.250e-03 2.074e-06 7.983e-07]  [45 -140 74]
 NS 156-4s 2.222e+02  [-58 1.160e-03 2.601e-07 3.362e-07]  [41 -149 71]
 NS 157-1  2.227e+02  [0 1.000e+00 1.490e-04 5.720e-07]  [39 -144 67]
 NS 157-2  2.231e+02  [-27 4.208e-02 6.272e-06 6.544e-07]  [38 -142 71]
 NS 157-3  2.236e+02  [-42 7.264e-03 1.083e-06 4.143e-07]  [46 -147 75]
 NS 157-4s 2.241e+02  [-60 9.294e-04 1.385e-07 5.655e-07]  [36 -144 69]
 NS 158-1  2.246e+02  [0 1.000e+00 9.553e-05 9.705e-07]  [38 -138 66]
 NS 158-2  2.250e+02  [-29 3.413e-02 3.260e-06 4.066e-07]  [42 -147 73]
 NS 158-3s 2.255e+02  [-44 5.872e-03 5.610e-07 3.616e-07]  [42 -148 72]
 NS 159-1  2.260e+02  [0 1.000e+00 5.947e-05 4.937e-07]  [39 -145 66]
 NS 159-2  2.265e+02  [-30 3.070e-02 1.826e-06 3.563e-07]  [42 -148 73]
 NS 159-3s 2.270e+02  [-45 5.067e-03 3.013e-07 1.566e-07]  [44 -157 73]
 NS 160-1  2.275e+02  [0 1.000e+00 3.622e-05 4.950e-07]  [39 -145 67]
 NS 160-2  2.280e+02  [-30 2.877e-02 1.042e-06 4.501e-07]  [48 -146 76]
 NS 160-3s 2.285e+02  [-46 4.598e-03 1.665e-07 7.220e-07]  [42 -141 72]
