hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 431-1  6.157e+02  [0 1.000e+00 8.379e-04 2.285e-07]  [41 -153 0]
 NS 431-2  6.161e+02  [-4 6.026e-01 5.049e-04 7.884e-07]  [39 -141 71]
 NS 431-3  6.166e+02  [-17 1.339e-01 1.122e-04 2.263e-07]  [40 -153 73]
 NS 431-4  6.171e+02  [-33 2.009e-02 1.684e-05 4.909e-07]  [40 -145 72]
 NS 431-5  6.175e+02  [-50 2.881e-03 2.414e-06 7.366e-07]  [38 -141 72]
 NS 431-6s 6.180e+02  [-65 5.386e-04 4.513e-07 5.716e-07]  [43 -144 72]
 NS 432-1  6.185e+02  [0 1.000e+00 8.895e-04 8.429e-07]  [39 -140 66]
 NS 432-2  6.189e+02  [-10 2.874e-01 2.557e-04 8.017e-07]  [38 -140 71]
 NS 432-3  6.194e+02  [-24 6.049e-02 5.381e-05 6.153e-07]  [39 -143 70]
 NS 432-4  6.199e+02  [-40 9.622e-03 8.559e-06 7.445e-07]  [39 -141 72]
 NS 432-5  6.203e+02  [-56 1.426e-03 1.269e-06 7.464e-07]  [36 -141 71]
 NS 432-6s 6.207e+02  [-71 2.636e-04 2.345e-07 6.964e-07]  [36 -142 69]
 NS 433-1  6.212e+02  [0 1.000e+00 9.348e-04 7.030e-07]  [39 -142 66]
 NS 433-2  6.217e+02  [-17 1.356e-01 1.267e-04 6.484e-07]  [39 -142 72]
 NS 433-3  6.221e+02  [-31 2.616e-02 2.446e-05 3.936e-07]  [39 -147 72]
 NS 433-4  6.226e+02  [-47 4.290e-03 4.010e-06 2.468e-07]  [42 -152 73]
 NS 433-5s 6.231e+02  [-63 6.615e-04 6.184e-07 3.020e-07]  [36 -150 70]
 NS 434-1  6.235e+02  [0 1.000e+00 7.906e-04 6.808e-07]  [39 -142 66]
 NS 434-2  6.240e+02  [-22 7.892e-02 6.239e-05 4.459e-07]  [39 -146 72]
 NS 434-3  6.245e+02  [-36 1.512e-02 1.196e-05 3.886e-07]  [39 -148 73]
 NS 434-4  6.250e+02  [-51 2.586e-03 2.045e-06 2.584e-07]  [41 -152 74]
 NS 434-5s 6.254e+02  [-67 4.147e-04 3.279e-07 2.579e-07]  [37 -152 69]
 NS 435-1  6.259e+02  [0 1.000e+00 5.917e-04 7.238e-07]  [39 -141 66]
 NS 435-2  6.264e+02  [-25 5.433e-02 3.215e-05 6.309e-07]  [38 -143 72]
 NS 435-3  6.268e+02  [-39 1.038e-02 6.140e-06 2.606e-07]  [39 -152 72]
 NS 435-4  6.273e+02  [-54 1.787e-03 1.058e-06 6.506e-07]  [39 -142 73]
 NS 435-5s 6.277e+02  [-70 2.862e-04 1.694e-07 5.286e-07]  [36 -145 69]
 NS 436-1  6.282e+02  [0 1.000e+00 4.126e-04 7.244e-07]  [39 -141 66]
 NS 436-2  6.287e+02  [-27 4.211e-02 1.738e-05 6.276e-07]  [39 -143 72]
 NS 436-3  6.291e+02  [-41 8.274e-03 3.414e-06 3.754e-07]  [39 -148 72]
 NS 436-4s 6.296e+02  [-57 1.405e-03 5.797e-07 2.484e-07]  [41 -152 71]
 NS 437-1  6.301e+02  [0 1.000e+00 2.740e-04 7.435e-07]  [39 -141 67]
 NS 437-2  6.306e+02  [-29 3.463e-02 9.487e-06 3.333e-07]  [42 -149 73]
 NS 437-3  6.310e+02  [-43 6.859e-03 1.879e-06 5.853e-07]  [39 -144 72]
 NS 437-4s 6.315e+02  [-58 1.124e-03 3.081e-07 8.856e-07]  [40 -139 71]
 NS 438-1  6.320e+02  [0 1.000e+00 1.757e-04 7.780e-07]  [39 -141 66]
 NS 438-2  6.324e+02  [-30 2.954e-02 5.192e-06 8.452e-07]  [40 -140 72]
 NS 438-3  6.329e+02  [-44 5.900e-03 1.037e-06 2.528e-07]  [40 -152 72]
 NS 438-4s 6.333e+02  [-60 9.396e-04 1.651e-07 6.774e-07]  [38 -142 70]
 NS 439-1  6.338e+02  [0 1.000e+00 1.095e-04 8.777e-07]  [39 -139 66]
 NS 439-2  6.343e+02  [-31 2.649e-02 2.901e-06 4.584e-07]  [41 -146 73]
 NS 439-3s 6.347e+02  [-45 5.072e-03 5.554e-07 6.461e-07]  [38 -143 70]
 NS 440-1  6.352e+02  [0 1.000e+00 6.672e-05 7.807e-07]  [39 -141 66]
 NS 440-2  6.357e+02  [-31 2.552e-02 1.703e-06 7.491e-07]  [41 -141 73]
 NS 440-3s 6.362e+02  [-46 4.519e-03 3.015e-07 2.445e-07]  [39 -152 70]
