hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 171-1  2.454e+02  [0 1.000e+00 2.110e-04 8.554e-07]  [40 -140 0]
 NS 171-2  2.459e+02  [-6 4.979e-01 1.051e-04 5.741e-07]  [42 -144 72]
 NS 171-3  2.463e+02  [-25 5.488e-02 1.158e-05 9.008e-07]  [39 -139 71]
 NS 171-4  2.467e+02  [-45 5.321e-03 1.123e-06 5.776e-07]  [38 -144 71]
 NS 171-5s 2.472e+02  [-60 9.129e-04 1.927e-07 3.728e-07]  [41 -148 71]
 NS 172-1  2.477e+02  [0 1.000e+00 4.511e-04 6.635e-07]  [39 -142 65]
 NS 172-2  2.481e+02  [-17 1.271e-01 5.735e-05 8.883e-07]  [40 -139 72]
 NS 172-3  2.486e+02  [-39 1.119e-02 5.049e-06 3.566e-07]  [40 -148 72]
 NS 172-4s 2.491e+02  [-57 1.369e-03 6.173e-07 4.767e-07]  [39 -146 70]
 NS 173-1  2.495e+02  [0 1.000e+00 5.330e-04 7.032e-07]  [38 -142 66]
 NS 173-2  2.500e+02  [-24 5.810e-02 3.097e-05 7.168e-07]  [43 -141 73]
 NS 173-3  2.505e+02  [-47 4.011e-03 2.138e-06 5.505e-07]  [39 -144 71]
 NS 173-4s 2.509e+02  [-63 6.514e-04 3.472e-07 4.302e-07]  [40 -147 71]
 NS 174-1  2.514e+02  [0 1.000e+00 4.669e-04 5.093e-07]  [38 -145 66]
 NS 174-2  2.519e+02  [-29 3.466e-02 1.618e-05 4.944e-07]  [41 -145 72]
 NS 174-3s 2.523e+02  [-53 2.024e-03 9.449e-07 4.854e-07]  [40 -145 71]
 NS 175-1  2.528e+02  [0 1.000e+00 3.568e-04 6.913e-07]  [38 -142 65]
 NS 175-2  2.532e+02  [-32 2.270e-02 8.099e-06 9.797e-07]  [40 -138 72]
 NS 175-3s 2.537e+02  [-57 1.388e-03 4.951e-07 9.825e-07]  [41 -138 71]
 NS 176-1  2.542e+02  [0 1.000e+00 2.514e-04 7.060e-07]  [38 -142 65]
 NS 176-2  2.547e+02  [-36 1.539e-02 3.869e-06 3.197e-07]  [42 -150 73]
 NS 176-3s 2.551e+02  [-58 1.199e-03 3.015e-07 6.786e-07]  [41 -142 71]
 NS 177-1  2.556e+02  [0 1.000e+00 1.679e-04 5.091e-07]  [38 -145 65]
 NS 177-2  2.560e+02  [-39 1.071e-02 1.798e-06 7.559e-07]  [40 -141 72]
 NS 177-3s 2.565e+02  [-58 1.147e-03 1.926e-07 5.902e-07]  [39 -143 70]
 NS 178-1  2.570e+02  [0 1.000e+00 1.078e-04 5.388e-07]  [38 -144 66]
 NS 178-2s 2.575e+02  [-41 8.542e-03 9.210e-07 8.203e-07]  [45 -140 73]
 NS 179-1  2.580e+02  [0 1.000e+00 6.729e-05 1.899e-07]  [39 -155 66]
 NS 179-2s 2.584e+02  [-40 9.058e-03 6.095e-07 7.061e-07]  [40 -142 71]
 NS 180-1  2.589e+02  [0 1.000e+00 4.107e-05 2.007e-07]  [39 -154 66]
 NS 180-2s 2.594e+02  [-39 1.069e-02 4.389e-07 9.766e-07]  [40 -138 70]
