hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 581-1  8.448e+02  [0 1.000e+00 8.741e-05 2.178e-07]  [48 -153 0]
 NS 581-2  8.453e+02  [-5 5.160e-01 4.510e-05 8.133e-07]  [40 -140 70]
 NS 581-3  8.457e+02  [-23 6.953e-02 6.077e-06 4.057e-07]  [41 -147 72]
 NS 581-4s 8.462e+02  [-40 9.382e-03 8.200e-07 3.477e-07]  [39 -149 70]
 NS 582-1  8.467e+02  [0 1.000e+00 2.002e-04 5.679e-07]  [43 -144 67]
 NS 582-2  8.471e+02  [-17 1.353e-01 2.710e-05 9.696e-07]  [39 -138 71]
 NS 582-3  8.476e+02  [-33 2.043e-02 4.091e-06 7.088e-07]  [40 -142 71]
 NS 582-4s 8.480e+02  [-50 2.961e-03 5.930e-07 6.163e-07]  [40 -143 71]
 NS 583-1  8.486e+02  [0 1.000e+00 2.373e-04 6.685e-07]  [44 -142 68]
 NS 583-2  8.490e+02  [-24 5.961e-02 1.415e-05 9.990e-07]  [39 -138 71]
 NS 583-3  8.495e+02  [-40 9.112e-03 2.162e-06 8.671e-07]  [41 -140 72]
 NS 583-4s 8.499e+02  [-56 1.541e-03 3.658e-07 5.691e-07]  [42 -144 71]
 NS 584-1  8.504e+02  [0 1.000e+00 2.083e-04 8.539e-07]  [42 -140 67]
 NS 584-2  8.509e+02  [-29 3.258e-02 6.786e-06 3.860e-07]  [43 -148 73]
 NS 584-3s 8.514e+02  [-46 4.657e-03 9.702e-07 7.083e-07]  [42 -142 71]
 NS 585-1  8.519e+02  [0 1.000e+00 1.593e-04 8.271e-07]  [42 -140 67]
 NS 585-2  8.524e+02  [-33 2.052e-02 3.269e-06 8.651e-07]  [43 -140 73]
 NS 585-3s 8.528e+02  [-52 2.505e-03 3.991e-07 9.841e-07]  [40 -138 70]
 NS 586-1  8.533e+02  [0 1.000e+00 1.124e-04 8.988e-07]  [42 -139 67]
 NS 586-2  8.538e+02  [-36 1.547e-02 1.739e-06 7.329e-07]  [43 -141 73]
 NS 586-3s 8.543e+02  [-53 2.005e-03 2.253e-07 6.612e-07]  [40 -142 70]
 NS 587-1  8.548e+02  [0 1.000e+00 7.511e-05 3.119e-07]  [43 -150 68]
 NS 587-2  8.552e+02  [-36 1.465e-02 1.100e-06 7.179e-07]  [41 -141 72]
 NS 587-3s 8.557e+02  [-52 2.261e-03 1.699e-07 9.313e-07]  [43 -139 72]
 NS 588-1  8.562e+02  [0 1.000e+00 4.830e-05 9.647e-07]  [42 -139 67]
 NS 588-2s 8.567e+02  [-35 1.618e-02 7.815e-07 4.600e-07]  [41 -146 71]
 NS 589-1  8.572e+02  [0 1.000e+00 3.015e-05 3.131e-07]  [43 -150 68]
 NS 589-2s 8.577e+02  [-35 1.741e-02 5.250e-07 7.223e-07]  [40 -141 71]
 NS 590-1  8.582e+02  [0 1.000e+00 1.840e-05 5.057e-07]  [42 -145 67]
 NS 590-2s 8.586e+02  [-35 1.690e-02 3.109e-07 7.913e-07]  [40 -140 71]
