hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 591-1  8.592e+02  [0 1.000e+00 2.871e-05 8.296e-07]  [41 -140 0]
 NS 591-2  8.598e+02  [-9 3.265e-01 9.372e-06 1.367e-07]  [47 -158 76]
 NS 591-3  8.602e+02  [-22 7.081e-02 2.033e-06 3.124e-07]  [41 -150 73]
 NS 591-4s 8.607e+02  [-37 1.313e-02 3.768e-07 9.455e-07]  [44 -139 72]
 NS 592-1  8.612e+02  [0 1.000e+00 1.842e-05 8.760e-07]  [41 -139 67]
 NS 592-2  8.617e+02  [-10 2.920e-01 5.378e-06 2.544e-07]  [49 -152 75]
 NS 592-3  8.622e+02  [-24 5.940e-02 1.094e-06 8.425e-07]  [40 -140 72]
 NS 592-4s 8.627e+02  [-38 1.209e-02 2.227e-07 1.966e-07]  [45 -154 73]
 NS 593-1  8.632e+02  [0 1.000e+00 1.679e-05 4.140e-07]  [42 -147 67]
 NS 593-2  8.637e+02  [-15 1.767e-01 2.968e-06 7.908e-07]  [40 -141 72]
 NS 593-3s 8.641e+02  [-29 3.194e-02 5.364e-07 9.894e-07]  [38 -138 70]
 NS 594-1  8.646e+02  [0 1.000e+00 1.396e-05 3.995e-07]  [42 -147 68]
 NS 594-2  8.651e+02  [-19 1.122e-01 1.566e-06 7.927e-07]  [39 -140 71]
 NS 594-3s 8.655e+02  [-35 1.755e-02 2.451e-07 7.629e-07]  [42 -141 72]
 NS 595-1  8.660e+02  [0 1.000e+00 1.047e-05 4.457e-07]  [42 -146 67]
 NS 595-2s 8.665e+02  [-22 7.681e-02 8.043e-07 8.107e-07]  [39 -140 70]
 NS 596-1  8.670e+02  [0 1.000e+00 7.297e-06 4.437e-07]  [42 -146 67]
 NS 596-2s 8.674e+02  [-24 5.664e-02 4.133e-07 3.740e-07]  [42 -148 71]
 NS 597-1  8.680e+02  [0 1.000e+00 4.850e-06 5.143e-07]  [42 -145 68]
 NS 597-2s 8.684e+02  [-26 4.700e-02 2.279e-07 6.896e-07]  [39 -142 70]
 NS 598-1  8.689e+02  [0 1.000e+00 3.130e-06 8.647e-07]  [42 -140 68]
 NS 598-2s 8.694e+02  [-27 4.199e-02 1.314e-07 9.098e-07]  [39 -139 70]
 NS 599-1  8.698e+02  [0 1.000e+00 1.973e-06 9.432e-07]  [42 -139 67]
 NS 599-2s 8.703e+02  [-28 3.969e-02 7.832e-08 6.807e-07]  [40 -142 71]
 NS 600-1  8.709e+02  [0 1.000e+00 1.219e-06 5.942e-07]  [52 -143 72]
 NS 600-2s 8.713e+02  [-27 4.126e-02 5.030e-08 4.044e-07]  [40 -147 70]
