hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 221-1  3.220e+02  [0 1.000e+00 6.906e-05 5.082e-07]  [47 -145 0]
 NS 221-2  3.224e+02  [-6 5.009e-01 3.459e-05 5.668e-07]  [40 -144 71]
 NS 221-3  3.229e+02  [-23 6.599e-02 4.557e-06 8.426e-07]  [41 -140 73]
 NS 221-4s 3.233e+02  [-41 8.046e-03 5.556e-07 7.046e-07]  [38 -142 70]
 NS 222-1  3.239e+02  [0 1.000e+00 9.753e-05 8.824e-07]  [42 -139 68]
 NS 222-2  3.243e+02  [-14 1.916e-01 1.869e-05 8.554e-07]  [43 -140 73]
 NS 222-3  3.249e+02  [-32 2.291e-02 2.234e-06 8.519e-07]  [47 -140 75]
 NS 222-4s 3.254e+02  [-49 3.178e-03 3.100e-07 5.293e-07]  [44 -145 73]
 NS 223-1  3.258e+02  [0 1.000e+00 1.139e-04 9.516e-07]  [39 -139 66]
 NS 223-2  3.263e+02  [-21 8.810e-02 1.003e-05 9.823e-07]  [46 -138 74]
 NS 223-3  3.268e+02  [-40 9.482e-03 1.080e-06 4.854e-07]  [43 -145 73]
 NS 223-4s 3.273e+02  [-56 1.518e-03 1.729e-07 2.611e-07]  [42 -152 72]
 NS 224-1  3.278e+02  [0 1.000e+00 9.980e-05 5.546e-07]  [39 -144 66]
 NS 224-2  3.283e+02  [-25 5.313e-02 5.302e-06 9.046e-07]  [43 -139 74]
 NS 224-3s 3.287e+02  [-45 5.084e-03 5.074e-07 9.726e-07]  [41 -138 71]
 NS 225-1  3.292e+02  [0 1.000e+00 7.614e-05 5.431e-07]  [39 -144 66]
 NS 225-2  3.297e+02  [-28 3.651e-02 2.780e-06 8.932e-07]  [39 -139 72]
 NS 225-3s 3.301e+02  [-49 3.218e-03 2.450e-07 7.315e-07]  [40 -141 71]
 NS 226-1  3.306e+02  [0 1.000e+00 5.360e-05 5.065e-07]  [39 -145 66]
 NS 226-2  3.311e+02  [-31 2.714e-02 1.455e-06 5.887e-07]  [39 -143 72]
 NS 226-3s 3.315e+02  [-52 2.481e-03 1.329e-07 4.309e-07]  [39 -147 70]
 NS 227-1  3.320e+02  [0 1.000e+00 3.578e-05 5.691e-07]  [39 -144 66]
 NS 227-2s 3.324e+02  [-33 2.100e-02 7.514e-07 6.055e-07]  [38 -143 70]
 NS 228-1  3.329e+02  [0 1.000e+00 2.301e-05 4.634e-07]  [39 -146 66]
 NS 228-2s 3.334e+02  [-35 1.679e-02 3.863e-07 2.414e-07]  [40 -152 71]
 NS 229-1  3.339e+02  [0 1.000e+00 1.439e-05 8.352e-07]  [39 -140 66]
 NS 229-2s 3.343e+02  [-36 1.461e-02 2.103e-07 5.209e-07]  [40 -145 71]
 NS 230-1  3.348e+02  [0 1.000e+00 8.807e-06 5.478e-07]  [39 -144 66]
 NS 230-2s 3.353e+02  [-36 1.566e-02 1.379e-07 1.855e-07]  [40 -155 71]
