hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 91-1  1.255e+02  [0 1.000e+00 3.055e-04 3.157e-07]  [59 -150 0]
 NS 91-2  1.260e+02  [-1 8.582e-01 2.622e-04 5.405e-07]  [39 -144 70]
 NS 91-3  1.264e+02  [-16 1.478e-01 4.515e-05 3.883e-07]  [39 -148 71]
 NS 91-4  1.269e+02  [-34 1.783e-02 5.446e-06 7.455e-07]  [38 -141 70]
 NS 91-5s 1.273e+02  [-54 1.933e-03 5.905e-07 5.831e-08]  [39 -167 70]
 NS 92-1  1.278e+02  [0 1.000e+00 1.846e-04 9.016e-07]  [38 -139 65]
 NS 92-2  1.283e+02  [-3 6.638e-01 1.225e-04 4.342e-07]  [40 -146 72]
 NS 92-3  1.287e+02  [-18 1.178e-01 2.174e-05 1.786e-07]  [39 -155 71]
 NS 92-4  1.292e+02  [-36 1.480e-02 2.732e-06 9.578e-07]  [37 -139 71]
 NS 92-5s 1.296e+02  [-55 1.693e-03 3.124e-07 8.963e-07]  [36 -139 69]
 NS 93-1  1.301e+02  [0 1.000e+00 1.766e-04 5.517e-07]  [39 -144 66]
 NS 93-2  1.305e+02  [-10 3.127e-01 5.522e-05 5.410e-07]  [39 -144 72]
 NS 93-3  1.310e+02  [-24 5.711e-02 1.009e-05 9.970e-07]  [38 -138 71]
 NS 93-4  1.314e+02  [-42 7.462e-03 1.318e-06 3.726e-07]  [39 -148 71]
 NS 93-5s 1.319e+02  [-61 8.761e-04 1.547e-07 5.951e-07]  [35 -143 69]
 NS 94-1  1.324e+02  [0 1.000e+00 1.453e-04 5.339e-07]  [39 -144 67]
 NS 94-2  1.329e+02  [-14 1.872e-01 2.721e-05 1.527e-07]  [40 -157 62]
 NS 94-3  1.334e+02  [-29 3.374e-02 4.903e-06 5.446e-07]  [37 -144 70]
 NS 94-4s 1.338e+02  [-47 4.369e-03 6.348e-07 1.596e-07]  [40 -157 70]
 NS 95-1  1.343e+02  [0 1.000e+00 1.088e-04 5.886e-07]  [39 -143 66]
 NS 95-2  1.348e+02  [-17 1.363e-01 1.483e-05 8.816e-07]  [38 -139 71]
 NS 95-3  1.352e+02  [-32 2.364e-02 2.572e-06 5.295e-07]  [38 -145 71]
 NS 95-4s 1.357e+02  [-50 2.942e-03 3.201e-07 4.235e-07]  [40 -147 71]
 NS 96-1  1.361e+02  [0 1.000e+00 7.682e-05 5.822e-07]  [39 -144 66]
 NS 96-2  1.366e+02  [-19 1.040e-01 7.989e-06 3.631e-07]  [39 -148 72]
 NS 96-3  1.370e+02  [-34 1.782e-02 1.369e-06 6.146e-07]  [38 -143 71]
 NS 96-4s 1.375e+02  [-53 2.178e-03 1.673e-07 4.395e-07]  [39 -146 70]
 NS 97-1  1.380e+02  [0 1.000e+00 5.159e-05 4.053e-07]  [40 -147 65]
 NS 97-2  1.384e+02  [-21 7.988e-02 4.120e-06 7.698e-07]  [38 -141 71]
 NS 97-3s 1.389e+02  [-37 1.384e-02 7.139e-07 6.017e-07]  [38 -143 69]
 NS 98-1  1.394e+02  [0 1.000e+00 3.325e-05 5.454e-07]  [39 -144 66]
 NS 98-2  1.398e+02  [-23 6.520e-02 2.168e-06 9.492e-07]  [37 -139 71]
 NS 98-3s 1.403e+02  [-38 1.131e-02 3.761e-07 9.946e-07]  [39 -138 70]
 NS 99-1  1.407e+02  [0 1.000e+00 2.072e-05 7.489e-07]  [39 -141 66]
 NS 99-2  1.412e+02  [-24 5.725e-02 1.186e-06 6.080e-07]  [40 -143 72]
 NS 99-3s 1.417e+02  [-40 9.855e-03 2.042e-07 8.439e-07]  [45 -140 73]
 NS 100-1  1.422e+02  [0 1.000e+00 1.261e-05 5.803e-07]  [39 -144 66]
 NS 100-2s 1.427e+02  [-25 5.104e-02 6.438e-07 2.924e-07]  [40 -150 71]
