hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 201-1  2.864e+02  [0 1.000e+00 5.956e-04 7.321e-07]  [41 -141 0]
 NS 201-2  2.868e+02  [-2 7.922e-01 4.718e-04 9.795e-07]  [37 -138 69]
 NS 201-3  2.873e+02  [-17 1.399e-01 8.335e-05 4.696e-07]  [38 -146 71]
 NS 201-4  2.877e+02  [-34 1.809e-02 1.078e-05 5.595e-07]  [36 -144 70]
 NS 201-5  2.881e+02  [-53 2.175e-03 1.295e-06 9.340e-07]  [35 -139 70]
 NS 201-6s 2.886e+02  [-70 3.002e-04 1.788e-07 5.287e-08]  [39 -168 70]
 NS 202-1  2.891e+02  [0 1.000e+00 6.036e-04 8.066e-07]  [40 -140 67]
 NS 202-2  2.895e+02  [-8 3.628e-01 2.190e-04 8.321e-07]  [36 -140 70]
 NS 202-3  2.900e+02  [-23 6.618e-02 3.995e-05 1.999e-07]  [42 -154 73]
 NS 202-4  2.904e+02  [-40 9.045e-03 5.459e-06 8.999e-07]  [36 -139 70]
 NS 202-5s 2.908e+02  [-58 1.132e-03 6.834e-07 7.718e-07]  [35 -141 68]
 NS 203-1  2.913e+02  [0 1.000e+00 6.210e-04 6.356e-07]  [40 -143 66]
 NS 203-2  2.918e+02  [-16 1.575e-01 9.781e-05 9.808e-07]  [40 -138 72]
 NS 203-3  2.922e+02  [-30 2.932e-02 1.821e-05 7.489e-07]  [40 -141 72]
 NS 203-4  2.927e+02  [-47 4.129e-03 2.564e-06 3.694e-07]  [37 -148 70]
 NS 203-5s 2.931e+02  [-65 5.255e-04 3.264e-07 8.009e-07]  [35 -140 68]
 NS 204-1  2.936e+02  [0 1.000e+00 5.165e-04 9.635e-07]  [39 -139 66]
 NS 204-2  2.940e+02  [-20 9.337e-02 4.823e-05 6.862e-07]  [37 -142 70]
 NS 204-3  2.945e+02  [-35 1.706e-02 8.813e-06 1.293e-07]  [41 -159 72]
 NS 204-4  2.949e+02  [-52 2.357e-03 1.218e-06 5.221e-07]  [36 -145 70]
 NS 204-5s 2.953e+02  [-70 2.985e-04 1.542e-07 6.663e-07]  [36 -142 69]
 NS 205-1  2.958e+02  [0 1.000e+00 3.842e-04 8.428e-07]  [39 -140 66]
 NS 205-2  2.963e+02  [-23 6.966e-02 2.677e-05 9.482e-07]  [49 -139 76]
 NS 205-3  2.968e+02  [-38 1.218e-02 4.682e-06 9.888e-07]  [40 -138 72]
 NS 205-4s 2.972e+02  [-55 1.617e-03 6.215e-07 5.639e-07]  [36 -144 69]
 NS 206-1  2.977e+02  [0 1.000e+00 2.676e-04 6.335e-07]  [40 -143 67]
 NS 206-2  2.982e+02  [-25 5.452e-02 1.459e-05 3.292e-07]  [49 -149 76]
 NS 206-3  2.987e+02  [-40 9.546e-03 2.554e-06 4.968e-07]  [40 -145 72]
 NS 206-4s 2.991e+02  [-58 1.259e-03 3.367e-07 6.638e-07]  [35 -142 68]
 NS 207-1  2.996e+02  [0 1.000e+00 1.778e-04 6.001e-07]  [40 -143 67]
 NS 207-2  3.000e+02  [-27 4.230e-02 7.520e-06 4.361e-07]  [42 -146 73]
 NS 207-3  3.005e+02  [-42 7.587e-03 1.349e-06 5.435e-07]  [42 -144 73]
 NS 207-4s 3.009e+02  [-59 1.020e-03 1.813e-07 4.942e-07]  [35 -145 68]
 NS 208-1  3.014e+02  [0 1.000e+00 1.140e-04 5.617e-07]  [40 -144 67]
 NS 208-2  3.019e+02  [-29 3.374e-02 3.845e-06 8.018e-07]  [37 -140 70]
 NS 208-3s 3.024e+02  [-44 6.128e-03 6.984e-07 7.279e-07]  [45 -141 73]
 NS 209-1  3.028e+02  [0 1.000e+00 7.094e-05 5.521e-07]  [40 -144 66]
 NS 209-2  3.033e+02  [-30 2.929e-02 2.078e-06 9.975e-07]  [39 -138 71]
 NS 209-3s 3.038e+02  [-45 5.205e-03 3.692e-07 2.642e-07]  [47 -151 74]
 NS 210-1  3.043e+02  [0 1.000e+00 4.318e-05 5.763e-07]  [40 -144 67]
 NS 210-2  3.047e+02  [-31 2.691e-02 1.162e-06 9.949e-07]  [39 -138 71]
 NS 210-3s 3.052e+02  [-46 4.672e-03 2.018e-07 1.726e-07]  [40 -156 71]
