---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 GR 66-1  6.552e+01  [0 1.000e+00 6.948e-04 1.133e-15]  [1 -344 0]
 GR 66-2  6.578e+01  [-56 1.413e-03 9.816e-07 8.019e-13]  [1 -279 33]
 GR 66-3s 6.603e+01  [-161 8.186e-09 5.688e-12 1.384e-07]  [1 -158 31]
