hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 261-1  3.698e+02  [0 1.000e+00 7.042e-04 6.557e-07]  [40 -142 0]
 NS 261-2  3.703e+02  [-2 7.412e-01 5.220e-04 8.751e-07]  [43 -139 73]
 NS 261-3  3.708e+02  [-17 1.387e-01 9.769e-05 5.264e-07]  [39 -145 71]
 NS 261-4  3.712e+02  [-34 1.848e-02 1.301e-05 2.909e-07]  [38 -151 71]
 NS 261-5  3.716e+02  [-52 2.253e-03 1.587e-06 6.396e-07]  [35 -143 70]
 NS 261-6s 3.721e+02  [-69 3.322e-04 2.339e-07 9.252e-07]  [35 -139 69]
 NS 262-1  3.726e+02  [0 1.000e+00 8.583e-04 8.718e-07]  [39 -140 66]
 NS 262-2  3.730e+02  [-10 2.846e-01 2.443e-04 7.826e-07]  [37 -141 71]
 NS 262-3  3.735e+02  [-25 5.379e-02 4.617e-05 7.275e-07]  [38 -141 71]
 NS 262-4  3.739e+02  [-42 7.580e-03 6.506e-06 8.840e-07]  [34 -139 69]
 NS 262-5s 3.743e+02  [-60 9.655e-04 8.288e-07 5.411e-07]  [36 -144 69]
 NS 263-1  3.748e+02  [0 1.000e+00 9.133e-04 6.222e-07]  [39 -143 67]
 NS 263-2  3.752e+02  [-18 1.224e-01 1.118e-04 6.433e-07]  [38 -143 71]
 NS 263-3  3.757e+02  [-32 2.295e-02 2.096e-05 8.265e-07]  [38 -140 71]
 NS 263-4  3.761e+02  [-49 3.309e-03 3.022e-06 6.976e-07]  [34 -142 69]
 NS 263-5s 3.765e+02  [-67 4.280e-04 3.908e-07 4.724e-07]  [36 -146 69]
 NS 264-1  3.770e+02  [0 1.000e+00 7.702e-04 8.607e-07]  [38 -140 66]
 NS 264-2  3.774e+02  [-22 7.173e-02 5.525e-05 8.222e-07]  [39 -140 72]
 NS 264-3  3.779e+02  [-37 1.329e-02 1.024e-05 9.090e-07]  [38 -139 71]
 NS 264-4  3.783e+02  [-54 1.899e-03 1.463e-06 4.035e-07]  [35 -147 69]
 NS 264-5s 3.787e+02  [-72 2.469e-04 1.901e-07 7.442e-07]  [35 -141 68]
 NS 265-1  3.792e+02  [0 1.000e+00 5.765e-04 7.598e-07]  [38 -141 66]
 NS 265-2  3.796e+02  [-25 5.239e-02 3.021e-05 6.906e-07]  [36 -142 70]
 NS 265-3  3.801e+02  [-40 9.372e-03 5.403e-06 6.350e-07]  [38 -143 71]
 NS 265-4s 3.805e+02  [-57 1.302e-03 7.504e-07 3.296e-07]  [35 -149 68]
 NS 266-1  3.810e+02  [0 1.000e+00 4.025e-04 9.579e-07]  [37 -139 65]
 NS 266-2  3.814e+02  [-27 4.066e-02 1.637e-05 9.482e-07]  [39 -139 72]
 NS 266-3  3.819e+02  [-42 7.315e-03 2.945e-06 4.640e-07]  [39 -146 72]
 NS 266-4s 3.823e+02  [-59 1.007e-03 4.052e-07 3.053e-07]  [37 -150 70]
 NS 267-1  3.828e+02  [0 1.000e+00 2.676e-04 6.813e-07]  [38 -142 66]
 NS 267-2  3.833e+02  [-29 3.166e-02 8.472e-06 6.639e-07]  [38 -142 71]
 NS 267-3  3.837e+02  [-44 5.842e-03 1.563e-06 3.182e-07]  [40 -150 72]
 NS 267-4s 3.842e+02  [-61 8.110e-04 2.170e-07 8.086e-07]  [36 -140 69]
 NS 268-1  3.846e+02  [0 1.000e+00 1.716e-04 6.853e-07]  [38 -142 66]
 NS 268-2  3.851e+02  [-31 2.526e-02 4.334e-06 9.454e-07]  [39 -139 72]
 NS 268-3s 3.856e+02  [-46 4.788e-03 8.215e-07 6.883e-07]  [42 -142 72]
 NS 269-1  3.861e+02  [0 1.000e+00 1.068e-04 8.858e-07]  [37 -139 66]
 NS 269-2  3.865e+02  [-33 2.180e-02 2.328e-06 5.538e-07]  [43 -144 73]
 NS 269-3s 3.870e+02  [-47 4.101e-03 4.380e-07 1.689e-07]  [41 -156 71]
 NS 270-1  3.875e+02  [0 1.000e+00 6.503e-05 6.502e-07]  [38 -142 66]
 NS 270-2  3.880e+02  [-33 2.015e-02 1.310e-06 3.737e-07]  [44 -148 74]
 NS 270-3s 3.884e+02  [-48 3.698e-03 2.405e-07 6.275e-07]  [40 -143 71]
