hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 331-1  4.795e+02  [0 1.000e+00 6.757e-05 4.016e-07]  [39 -147 0]
 NS 331-2  4.799e+02  [-4 5.991e-01 4.048e-05 7.522e-07]  [37 -141 69]
 NS 331-3  4.804e+02  [-18 1.209e-01 8.167e-06 2.697e-07]  [39 -151 72]
 NS 331-4  4.808e+02  [-35 1.631e-02 1.102e-06 7.647e-07]  [36 -141 70]
 NS 331-5s 4.812e+02  [-53 2.172e-03 1.467e-07 9.421e-07]  [36 -139 69]
 NS 332-1  4.817e+02  [0 1.000e+00 6.311e-05 2.921e-07]  [40 -150 67]
 NS 332-2  4.822e+02  [-9 3.459e-01 2.183e-05 6.782e-07]  [38 -142 71]
 NS 332-3  4.826e+02  [-23 6.917e-02 4.365e-06 5.955e-07]  [38 -143 71]
 NS 332-4s 4.831e+02  [-40 9.352e-03 5.902e-07 4.747e-07]  [38 -146 70]
 NS 333-1  4.836e+02  [0 1.000e+00 7.553e-05 5.406e-07]  [39 -144 66]
 NS 333-2  4.840e+02  [-16 1.463e-01 1.105e-05 2.589e-07]  [39 -152 72]
 NS 333-3  4.845e+02  [-30 2.915e-02 2.201e-06 5.095e-07]  [41 -145 73]
 NS 333-4s 4.849e+02  [-47 4.022e-03 3.038e-07 9.563e-07]  [35 -139 68]
 NS 334-1  4.854e+02  [0 1.000e+00 6.753e-05 6.101e-07]  [39 -143 66]
 NS 334-2  4.858e+02  [-22 7.866e-02 5.312e-06 3.528e-07]  [40 -149 72]
 NS 334-3  4.863e+02  [-36 1.548e-02 1.045e-06 3.260e-07]  [42 -149 73]
 NS 334-4s 4.868e+02  [-53 2.222e-03 1.501e-07 7.971e-07]  [36 -140 69]
 NS 335-1  4.872e+02  [0 1.000e+00 5.224e-05 7.967e-07]  [39 -140 67]
 NS 335-2  4.877e+02  [-26 4.835e-02 2.526e-06 8.072e-07]  [38 -140 71]
 NS 335-3s 4.882e+02  [-40 9.319e-03 4.868e-07 3.893e-07]  [39 -148 71]
 NS 336-1  4.887e+02  [0 1.000e+00 3.710e-05 7.196e-07]  [40 -141 67]
 NS 336-2  4.891e+02  [-29 3.399e-02 1.261e-06 6.226e-07]  [40 -143 72]
 NS 336-3s 4.896e+02  [-43 6.438e-03 2.388e-07 5.719e-07]  [39 -144 70]
 NS 337-1  4.901e+02  [0 1.000e+00 2.488e-05 3.147e-07]  [41 -150 69]
 NS 337-2s 4.906e+02  [-30 2.843e-02 7.072e-07 5.723e-07]  [39 -144 71]
 NS 338-1  4.911e+02  [0 1.000e+00 1.602e-05 3.971e-07]  [40 -147 67]
 NS 338-2s 4.916e+02  [-31 2.668e-02 4.275e-07 1.899e-07]  [40 -155 71]
 NS 339-1  4.920e+02  [0 1.000e+00 1.001e-05 6.922e-07]  [40 -142 67]
 NS 339-2s 4.925e+02  [-31 2.539e-02 2.542e-07 6.587e-07]  [38 -142 70]
 NS 340-1  4.930e+02  [0 1.000e+00 6.113e-06 8.674e-07]  [40 -140 67]
 NS 340-2s 4.935e+02  [-32 2.351e-02 1.437e-07 8.202e-07]  [40 -140 71]
