hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 511-1  7.471e+02  [0 1.000e+00 1.014e-04 7.946e-07]  [45 -140 0]
 NS 511-2  7.476e+02  [-6 4.898e-01 4.969e-05 8.983e-07]  [38 -139 70]
 NS 511-3  7.480e+02  [-24 6.013e-02 6.099e-06 3.779e-07]  [43 -148 73]
 NS 511-4s 7.485e+02  [-41 8.244e-03 8.363e-07 5.163e-07]  [38 -145 70]
 NS 512-1  7.490e+02  [0 1.000e+00 1.556e-04 3.230e-07]  [42 -149 68]
 NS 512-2  7.495e+02  [-14 1.818e-01 2.829e-05 8.912e-07]  [39 -139 71]
 NS 512-3  7.500e+02  [-32 2.335e-02 3.634e-06 4.096e-07]  [44 -147 74]
 NS 512-4s 7.504e+02  [-48 3.614e-03 5.624e-07 4.490e-07]  [37 -146 69]
 NS 513-1  7.509e+02  [0 1.000e+00 1.822e-04 3.987e-07]  [41 -147 67]
 NS 513-2  7.514e+02  [-22 7.930e-02 1.445e-05 8.433e-07]  [42 -140 73]
 NS 513-3  7.519e+02  [-39 1.058e-02 1.927e-06 1.729e-07]  [43 -156 73]
 NS 513-4s 7.523e+02  [-54 1.945e-03 3.545e-07 7.722e-07]  [36 -141 69]
 NS 514-1  7.528e+02  [0 1.000e+00 1.600e-04 7.805e-07]  [42 -141 68]
 NS 514-2  7.533e+02  [-26 4.598e-02 7.359e-06 9.456e-07]  [41 -139 73]
 NS 514-3s 7.538e+02  [-44 6.097e-03 9.758e-07 9.822e-07]  [41 -138 72]
 NS 515-1  7.543e+02  [0 1.000e+00 1.225e-04 6.421e-07]  [42 -143 68]
 NS 515-2  7.547e+02  [-30 3.145e-02 3.854e-06 7.131e-07]  [38 -142 71]
 NS 515-3s 7.551e+02  [-47 4.110e-03 5.037e-07 5.657e-07]  [37 -144 70]
 NS 516-1  7.557e+02  [0 1.000e+00 8.642e-05 4.820e-07]  [42 -145 68]
 NS 516-2  7.561e+02  [-32 2.294e-02 1.983e-06 8.979e-07]  [40 -139 72]
 NS 516-3s 7.566e+02  [-50 3.107e-03 2.685e-07 2.740e-07]  [40 -151 71]
 NS 517-1  7.571e+02  [0 1.000e+00 5.774e-05 3.778e-07]  [42 -148 68]
 NS 517-2  7.575e+02  [-34 1.935e-02 1.117e-06 9.790e-07]  [38 -138 71]
 NS 517-3s 7.580e+02  [-51 2.662e-03 1.537e-07 4.532e-07]  [38 -146 70]
 NS 518-1  7.585e+02  [0 1.000e+00 3.711e-05 6.484e-07]  [42 -142 68]
 NS 518-2s 7.589e+02  [-33 2.057e-02 7.634e-07 5.719e-07]  [38 -144 70]
 NS 519-1  7.594e+02  [0 1.000e+00 2.317e-05 3.636e-07]  [42 -148 68]
 NS 519-2s 7.599e+02  [-32 2.290e-02 5.305e-07 7.779e-07]  [38 -141 70]
 NS 520-1  7.604e+02  [0 1.000e+00 1.414e-05 1.689e-07]  [43 -156 68]
 NS 520-2s 7.609e+02  [-32 2.353e-02 3.328e-07 3.079e-07]  [41 -150 71]
