hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 561-1  8.085e+02  [0 1.000e+00 6.669e-04 6.808e-07]  [44 -142 0]
 NS 561-2  8.090e+02  [-5 5.381e-01 3.589e-04 5.415e-07]  [43 -144 72]
 NS 561-3  8.095e+02  [-18 1.249e-01 8.327e-05 6.741e-07]  [41 -142 73]
 NS 561-4  8.099e+02  [-34 1.977e-02 1.318e-05 4.362e-07]  [40 -146 72]
 NS 561-5  8.104e+02  [-49 3.311e-03 2.208e-06 5.138e-07]  [43 -145 73]
 NS 561-6s 8.109e+02  [-62 7.164e-04 4.778e-07 5.396e-07]  [52 -144 76]
 NS 562-1  8.115e+02  [0 1.000e+00 5.197e-04 6.514e-07]  [45 -142 69]
 NS 562-2  8.119e+02  [-7 3.984e-01 2.070e-04 7.164e-07]  [43 -141 73]
 NS 562-3  8.124e+02  [-21 8.164e-02 4.243e-05 6.199e-07]  [39 -143 72]
 NS 562-4  8.129e+02  [-37 1.375e-02 7.145e-06 6.040e-07]  [41 -143 72]
 NS 562-5  8.133e+02  [-52 2.407e-03 1.251e-06 9.471e-07]  [40 -139 72]
 NS 562-6s 8.138e+02  [-65 5.216e-04 2.711e-07 8.049e-07]  [45 -140 73]
 NS 563-1  8.143e+02  [0 1.000e+00 5.226e-04 9.769e-07]  [45 -138 69]
 NS 563-2  8.148e+02  [-13 2.186e-01 1.142e-04 7.825e-07]  [44 -141 74]
 NS 563-3  8.153e+02  [-28 3.790e-02 1.981e-05 4.559e-07]  [40 -146 72]
 NS 563-4  8.157e+02  [-43 6.741e-03 3.523e-06 4.670e-07]  [41 -146 72]
 NS 563-5s 8.162e+02  [-58 1.205e-03 6.297e-07 5.831e-07]  [41 -144 71]
 NS 564-1  8.167e+02  [0 1.000e+00 4.398e-04 4.177e-07]  [46 -147 69]
 NS 564-2  8.172e+02  [-17 1.344e-01 5.910e-05 8.669e-07]  [44 -140 74]
 NS 564-3  8.177e+02  [-33 2.177e-02 9.573e-06 7.754e-07]  [40 -141 72]
 NS 564-4  8.181e+02  [-47 4.271e-03 1.878e-06 7.066e-07]  [41 -142 72]
 NS 564-5s 8.186e+02  [-62 7.682e-04 3.379e-07 9.207e-07]  [44 -139 73]
 NS 565-1  8.192e+02  [0 1.000e+00 3.274e-04 2.686e-07]  [46 -151 68]
 NS 565-2  8.197e+02  [-20 9.206e-02 3.014e-05 9.614e-07]  [43 -139 73]
 NS 565-3  8.202e+02  [-36 1.476e-02 4.833e-06 5.900e-07]  [42 -143 73]
 NS 565-4s 8.207e+02  [-50 3.025e-03 9.905e-07 9.173e-07]  [41 -139 71]
 NS 566-1  8.212e+02  [0 1.000e+00 2.269e-04 2.836e-07]  [46 -151 69]
 NS 566-2  8.217e+02  [-23 6.824e-02 1.548e-05 5.309e-07]  [43 -144 73]
 NS 566-3  8.221e+02  [-38 1.187e-02 2.693e-06 8.078e-07]  [41 -140 73]
 NS 566-4s 8.226e+02  [-52 2.424e-03 5.500e-07 9.736e-07]  [39 -138 71]
 NS 567-1  8.232e+02  [0 1.000e+00 1.501e-04 2.682e-07]  [46 -151 70]
 NS 567-2  8.236e+02  [-25 5.415e-02 8.125e-06 7.380e-07]  [42 -141 73]
 NS 567-3  8.241e+02  [-39 1.031e-02 1.546e-06 6.481e-07]  [41 -142 72]
 NS 567-4s 8.245e+02  [-54 1.930e-03 2.895e-07 6.534e-07]  [40 -142 71]
 NS 568-1  8.251e+02  [0 1.000e+00 9.602e-05 3.071e-07]  [46 -150 70]
 NS 568-2  8.255e+02  [-26 4.604e-02 4.421e-06 3.751e-07]  [42 -148 73]
 NS 568-3s 8.260e+02  [-40 9.362e-03 8.989e-07 9.996e-07]  [40 -138 71]
 NS 569-1  8.265e+02  [0 1.000e+00 5.974e-05 8.968e-07]  [45 -139 69]
 NS 569-2  8.270e+02  [-27 4.336e-02 2.590e-06 5.194e-07]  [43 -145 73]
 NS 569-3s 8.275e+02  [-41 8.451e-03 5.048e-07 8.220e-07]  [40 -140 71]
 NS 570-1  8.280e+02  [0 1.000e+00 3.641e-05 5.361e-07]  [46 -144 70]
 NS 570-2  8.285e+02  [-26 4.506e-02 1.641e-06 9.564e-07]  [43 -139 73]
 NS 570-3s 8.290e+02  [-42 7.940e-03 2.891e-07 5.703e-07]  [40 -144 71]
