hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 621-1  9.053e+02  [0 1.000e+00 1.642e-04 8.528e-07]  [60 -140 0]
 NS 621-2  9.057e+02  [-5 5.573e-01 9.149e-05 9.926e-07]  [40 -138 71]
 NS 621-3  9.062e+02  [-21 8.752e-02 1.437e-05 8.230e-07]  [41 -140 73]
 NS 621-4  9.067e+02  [-37 1.294e-02 2.124e-06 7.027e-07]  [45 -142 74]
 NS 621-5s 9.072e+02  [-51 2.539e-03 4.168e-07 7.683e-07]  [41 -141 72]
 NS 622-1  9.077e+02  [0 1.000e+00 2.597e-04 5.267e-07]  [45 -145 69]
 NS 622-2  9.082e+02  [-15 1.770e-01 4.597e-05 8.339e-07]  [40 -140 72]
 NS 622-3  9.086e+02  [-31 2.775e-02 7.208e-06 9.070e-07]  [38 -139 71]
 NS 622-4  9.091e+02  [-47 3.990e-03 1.036e-06 3.660e-07]  [41 -148 72]
 NS 622-5s 9.096e+02  [-61 8.537e-04 2.217e-07 9.869e-07]  [46 -138 74]
 NS 623-1  9.101e+02  [0 1.000e+00 3.100e-04 3.943e-07]  [45 -147 69]
 NS 623-2  9.106e+02  [-22 7.382e-02 2.288e-05 9.807e-07]  [40 -138 72]
 NS 623-3  9.110e+02  [-38 1.214e-02 3.765e-06 8.269e-07]  [39 -140 72]
 NS 623-4s 9.115e+02  [-54 1.879e-03 5.824e-07 4.039e-07]  [40 -147 71]
 NS 624-1  9.120e+02  [0 1.000e+00 2.748e-04 9.088e-07]  [44 -139 68]
 NS 624-2  9.125e+02  [-27 4.183e-02 1.150e-05 8.471e-07]  [41 -140 72]
 NS 624-3  9.129e+02  [-43 6.911e-03 1.899e-06 7.718e-07]  [39 -141 72]
 NS 624-4s 9.134e+02  [-58 1.250e-03 3.436e-07 6.559e-07]  [42 -142 72]
 NS 625-1  9.140e+02  [0 1.000e+00 2.111e-04 4.134e-07]  [45 -147 69]
 NS 625-2  9.145e+02  [-30 2.859e-02 6.036e-06 4.489e-07]  [42 -146 73]
 NS 625-3s 9.149e+02  [-47 4.378e-03 9.243e-07 9.132e-07]  [39 -139 71]
 NS 626-1  9.155e+02  [0 1.000e+00 1.490e-04 2.332e-07]  [45 -153 69]
 NS 626-2  9.159e+02  [-33 2.204e-02 3.283e-06 9.207e-07]  [41 -139 73]
 NS 626-3s 9.164e+02  [-50 3.124e-03 4.655e-07 8.364e-07]  [38 -140 70]
 NS 627-1  9.169e+02  [0 1.000e+00 9.946e-05 2.202e-07]  [45 -153 70]
 NS 627-2  9.174e+02  [-34 1.878e-02 1.868e-06 4.255e-07]  [42 -147 73]
 NS 627-3s 9.179e+02  [-51 2.809e-03 2.794e-07 9.989e-07]  [39 -138 71]
 NS 628-1  9.184e+02  [0 1.000e+00 6.390e-05 2.253e-07]  [45 -153 69]
 NS 628-2  9.189e+02  [-34 1.816e-02 1.160e-06 7.173e-07]  [44 -141 74]
 NS 628-3s 9.193e+02  [-50 2.949e-03 1.885e-07 7.495e-07]  [39 -141 70]
 NS 629-1  9.199e+02  [0 1.000e+00 3.994e-05 2.115e-07]  [45 -154 69]
 NS 629-2s 9.204e+02  [-34 1.876e-02 7.492e-07 3.670e-07]  [43 -148 72]
 NS 630-1  9.209e+02  [0 1.000e+00 2.444e-05 9.816e-07]  [44 -138 69]
 NS 630-2s 9.214e+02  [-34 1.982e-02 4.843e-07 8.222e-07]  [44 -140 73]
