hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 611-1  8.837e+02  [0 1.000e+00 5.816e-04 3.228e-07]  [46 -149 0]
 NS 611-2  8.841e+02  [-6 4.815e-01 2.800e-04 8.770e-07]  [43 -139 72]
 NS 611-3  8.846e+02  [-18 1.174e-01 6.827e-05 4.372e-07]  [43 -146 73]
 NS 611-4  8.851e+02  [-34 1.966e-02 1.144e-05 7.003e-07]  [41 -142 72]
 NS 611-5  8.856e+02  [-49 3.419e-03 1.988e-06 7.333e-07]  [43 -141 73]
 NS 611-6s 8.861e+02  [-62 7.732e-04 4.497e-07 2.321e-07]  [49 -153 75]
 NS 612-1  8.866e+02  [0 1.000e+00 5.854e-04 5.636e-07]  [45 -144 69]
 NS 612-2  8.871e+02  [-11 2.785e-01 1.630e-04 3.361e-07]  [45 -149 74]
 NS 612-3  8.876e+02  [-24 5.898e-02 3.453e-05 9.896e-07]  [42 -138 73]
 NS 612-4  8.881e+02  [-39 1.067e-02 6.244e-06 8.472e-07]  [46 -140 74]
 NS 612-5  8.886e+02  [-54 1.950e-03 1.142e-06 1.387e-07]  [46 -158 75]
 NS 612-6s 8.891e+02  [-67 4.243e-04 2.484e-07 8.799e-07]  [45 -139 70]
 NS 613-1  8.896e+02  [0 1.000e+00 6.188e-04 7.815e-07]  [44 -141 69]
 NS 613-2  8.901e+02  [-16 1.456e-01 9.008e-05 3.988e-07]  [45 -147 74]
 NS 613-3  8.906e+02  [-31 2.580e-02 1.596e-05 5.506e-07]  [42 -144 72]
 NS 613-4  8.911e+02  [-45 5.106e-03 3.160e-06 5.614e-07]  [46 -144 75]
 NS 613-5s 8.916e+02  [-60 9.526e-04 5.895e-07 7.526e-07]  [46 -141 74]
 NS 614-1  8.921e+02  [0 1.000e+00 5.284e-04 1.404e-07]  [46 -158 69]
 NS 614-2  8.926e+02  [-20 9.000e-02 4.756e-05 6.889e-07]  [46 -142 74]
 NS 614-3  8.931e+02  [-36 1.461e-02 7.719e-06 5.398e-07]  [43 -144 73]
 NS 614-4  8.936e+02  [-49 3.262e-03 1.724e-06 8.712e-07]  [44 -140 74]
 NS 614-5s 8.941e+02  [-64 6.059e-04 3.202e-07 8.642e-07]  [45 -140 74]
 NS 615-1  8.947e+02  [0 1.000e+00 3.972e-04 1.875e-07]  [45 -155 69]
 NS 615-2  8.952e+02  [-24 6.234e-02 2.477e-05 6.338e-07]  [45 -143 75]
 NS 615-3  8.957e+02  [-39 1.002e-02 3.980e-06 6.567e-07]  [42 -142 74]
 NS 615-4s 8.961e+02  [-52 2.330e-03 9.255e-07 6.913e-07]  [40 -142 71]
 NS 616-1  8.967e+02  [0 1.000e+00 2.772e-04 1.773e-07]  [45 -155 70]
 NS 616-2  8.972e+02  [-26 4.718e-02 1.308e-05 7.591e-07]  [44 -141 74]
 NS 616-3  8.977e+02  [-41 8.072e-03 2.237e-06 8.124e-07]  [42 -140 74]
 NS 616-4s 8.981e+02  [-54 1.860e-03 5.155e-07 5.307e-07]  [41 -144 71]
 NS 617-1  8.987e+02  [0 1.000e+00 1.840e-04 1.683e-07]  [45 -156 69]
 NS 617-2  8.991e+02  [-28 3.823e-02 7.033e-06 8.457e-07]  [44 -140 73]
 NS 617-3  8.996e+02  [-43 7.055e-03 1.298e-06 9.896e-07]  [41 -138 72]
 NS 617-4s 9.001e+02  [-56 1.485e-03 2.731e-07 8.181e-07]  [41 -140 71]
 NS 618-1  9.006e+02  [0 1.000e+00 1.179e-04 1.654e-07]  [45 -156 69]
 NS 618-2  9.011e+02  [-29 3.289e-02 3.880e-06 3.680e-07]  [44 -148 74]
 NS 618-3s 9.016e+02  [-43 6.469e-03 7.630e-07 6.837e-07]  [42 -142 69]
 NS 619-1  9.021e+02  [0 1.000e+00 7.352e-05 1.670e-07]  [45 -156 69]
 NS 619-2  9.026e+02  [-30 3.083e-02 2.266e-06 4.703e-07]  [46 -146 74]
 NS 619-3s 9.031e+02  [-44 5.879e-03 4.322e-07 8.774e-07]  [41 -139 69]
 NS 620-1  9.036e+02  [0 1.000e+00 4.484e-05 1.637e-07]  [45 -156 69]
 NS 620-2  9.041e+02  [-29 3.234e-02 1.450e-06 9.897e-07]  [42 -138 73]
 NS 620-3s 9.046e+02  [-45 5.579e-03 2.502e-07 5.811e-07]  [43 -144 72]
