hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 311-1  4.441e+02  [0 1.000e+00 7.508e-04 2.750e-07]  [41 -151 0]
 NS 311-2  4.445e+02  [-2 7.227e-01 5.426e-04 5.947e-07]  [38 -143 70]
 NS 311-3  4.450e+02  [-16 1.434e-01 1.077e-04 6.971e-07]  [42 -142 73]
 NS 311-4  4.454e+02  [-34 1.980e-02 1.487e-05 5.043e-07]  [36 -145 70]
 NS 311-5  4.459e+02  [-51 2.526e-03 1.897e-06 5.159e-07]  [36 -145 70]
 NS 311-6s 4.463e+02  [-68 3.960e-04 2.973e-07 2.448e-07]  [38 -152 70]
 NS 312-1  4.468e+02  [0 1.000e+00 7.989e-04 6.312e-07]  [39 -143 66]
 NS 312-2  4.473e+02  [-9 3.232e-01 2.582e-04 4.829e-07]  [40 -145 72]
 NS 312-3  4.478e+02  [-23 6.418e-02 5.127e-05 2.528e-07]  [45 -152 74]
 NS 312-4  4.482e+02  [-40 9.371e-03 7.487e-06 5.020e-07]  [36 -145 70]
 NS 312-5s 4.486e+02  [-58 1.245e-03 9.942e-07 6.921e-07]  [36 -142 69]
 NS 313-1  4.491e+02  [0 1.000e+00 8.428e-04 2.657e-07]  [40 -151 67]
 NS 313-2  4.496e+02  [-16 1.429e-01 1.204e-04 6.057e-07]  [41 -143 73]
 NS 313-3  4.501e+02  [-31 2.781e-02 2.344e-05 3.079e-07]  [45 -150 74]
 NS 313-4  4.505e+02  [-47 4.136e-03 3.485e-06 2.222e-07]  [36 -153 70]
 NS 313-5s 4.510e+02  [-65 5.595e-04 4.715e-07 4.124e-07]  [36 -147 69]
 NS 314-1  4.514e+02  [0 1.000e+00 7.092e-04 7.824e-07]  [38 -141 66]
 NS 314-2  4.519e+02  [-21 8.312e-02 5.895e-05 5.355e-07]  [41 -144 73]
 NS 314-3  4.524e+02  [-35 1.618e-02 1.148e-05 9.442e-07]  [39 -139 72]
 NS 314-4  4.528e+02  [-52 2.404e-03 1.705e-06 5.443e-07]  [35 -144 69]
 NS 314-5s 4.532e+02  [-69 3.296e-04 2.337e-07 4.270e-07]  [36 -147 69]
 NS 315-1  4.537e+02  [0 1.000e+00 5.305e-04 9.523e-07]  [37 -139 65]
 NS 315-2  4.542e+02  [-24 5.958e-02 3.160e-05 8.492e-07]  [41 -140 73]
 NS 315-3  4.546e+02  [-38 1.132e-02 6.004e-06 8.389e-07]  [40 -140 72]
 NS 315-4s 4.551e+02  [-55 1.648e-03 8.744e-07 2.647e-07]  [36 -151 69]
 NS 316-1  4.555e+02  [0 1.000e+00 3.703e-04 8.619e-07]  [38 -140 66]
 NS 316-2  4.560e+02  [-26 4.624e-02 1.713e-05 6.970e-07]  [38 -142 71]
 NS 316-3  4.565e+02  [-41 8.827e-03 3.269e-06 5.358e-07]  [40 -144 72]
 NS 316-4s 4.569e+02  [-57 1.272e-03 4.709e-07 8.543e-07]  [36 -140 69]
 NS 317-1  4.574e+02  [0 1.000e+00 2.463e-04 7.672e-07]  [39 -141 66]
 NS 317-2  4.578e+02  [-28 3.669e-02 9.039e-06 7.164e-07]  [38 -141 71]
 NS 317-3  4.583e+02  [-42 7.097e-03 1.748e-06 3.521e-07]  [40 -149 72]
 NS 317-4s 4.587e+02  [-59 1.026e-03 2.528e-07 5.203e-07]  [37 -145 70]
 NS 318-1  4.592e+02  [0 1.000e+00 1.580e-04 8.463e-07]  [39 -140 66]
 NS 318-2  4.597e+02  [-30 2.988e-02 4.722e-06 6.091e-07]  [40 -143 72]
 NS 318-3s 4.601e+02  [-44 5.867e-03 9.270e-07 4.536e-07]  [39 -146 71]
 NS 319-1  4.606e+02  [0 1.000e+00 9.837e-05 7.474e-07]  [39 -141 67]
 NS 319-2  4.611e+02  [-31 2.599e-02 2.557e-06 3.588e-07]  [41 -148 72]
 NS 319-3s 4.616e+02  [-46 5.010e-03 4.928e-07 2.617e-07]  [40 -152 71]
 NS 320-1  4.620e+02  [0 1.000e+00 5.987e-05 9.149e-07]  [38 -139 66]
 NS 320-2  4.625e+02  [-32 2.409e-02 1.442e-06 7.417e-07]  [44 -141 74]
 NS 320-3s 4.630e+02  [-46 4.490e-03 2.688e-07 7.883e-07]  [38 -141 70]
