hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 431-1  6.171e+02  [0 1.000e+00 8.379e-04 2.342e-07]  [41 -153 0]
 NS 431-2  6.176e+02  [-4 6.026e-01 5.049e-04 7.194e-07]  [39 -141 71]
 NS 431-3  6.181e+02  [-17 1.339e-01 1.122e-04 2.236e-07]  [40 -153 72]
 NS 431-4  6.186e+02  [-33 2.009e-02 1.684e-05 4.955e-07]  [40 -145 68]
 NS 431-5  6.190e+02  [-50 2.881e-03 2.414e-06 8.930e-07]  [38 -139 71]
 NS 431-6s 6.195e+02  [-65 5.386e-04 4.513e-07 7.829e-07]  [43 -141 72]
 NS 432-1  6.200e+02  [0 1.000e+00 8.895e-04 8.095e-07]  [39 -140 66]
 NS 432-2  6.205e+02  [-10 2.874e-01 2.557e-04 7.934e-07]  [38 -140 70]
 NS 432-3  6.209e+02  [-24 6.049e-02 5.381e-05 7.256e-07]  [39 -141 72]
 NS 432-4  6.214e+02  [-40 9.622e-03 8.559e-06 6.425e-07]  [40 -143 72]
 NS 432-5  6.218e+02  [-56 1.426e-03 1.269e-06 5.810e-07]  [36 -144 70]
 NS 432-6s 6.223e+02  [-71 2.636e-04 2.345e-07 6.880e-07]  [36 -142 68]
 NS 433-1  6.228e+02  [0 1.000e+00 9.348e-04 7.050e-07]  [39 -142 66]
 NS 433-2  6.232e+02  [-17 1.356e-01 1.267e-04 4.485e-07]  [39 -146 71]
 NS 433-3  6.237e+02  [-31 2.616e-02 2.446e-05 3.885e-07]  [39 -148 71]
 NS 433-4  6.241e+02  [-47 4.290e-03 4.010e-06 2.530e-07]  [42 -152 72]
 NS 433-5s 6.246e+02  [-63 6.615e-04 6.184e-07 3.014e-07]  [36 -150 68]
 NS 434-1  6.251e+02  [0 1.000e+00 7.906e-04 6.805e-07]  [39 -142 66]
 NS 434-2  6.255e+02  [-22 7.892e-02 6.239e-05 4.457e-07]  [39 -146 71]
 NS 434-3  6.260e+02  [-36 1.512e-02 1.196e-05 3.864e-07]  [39 -148 71]
 NS 434-4  6.264e+02  [-51 2.586e-03 2.045e-06 2.571e-07]  [41 -152 72]
 NS 434-5s 6.269e+02  [-67 4.147e-04 3.279e-07 3.119e-07]  [36 -150 68]
 NS 435-1  6.274e+02  [0 1.000e+00 5.917e-04 7.221e-07]  [39 -141 67]
 NS 435-2  6.279e+02  [-25 5.433e-02 3.215e-05 6.309e-07]  [38 -143 71]
 NS 435-3  6.283e+02  [-39 1.038e-02 6.140e-06 9.361e-07]  [38 -139 71]
 NS 435-4  6.288e+02  [-54 1.787e-03 1.058e-06 6.511e-07]  [39 -142 71]
 NS 435-5s 6.292e+02  [-70 2.862e-04 1.694e-07 5.190e-07]  [36 -145 68]
 NS 436-1  6.297e+02  [0 1.000e+00 4.126e-04 6.989e-07]  [39 -142 66]
 NS 436-2  6.302e+02  [-27 4.211e-02 1.738e-05 6.253e-07]  [39 -143 71]
 NS 436-3  6.306e+02  [-41 8.274e-03 3.414e-06 3.041e-07]  [39 -150 71]
 NS 436-4s 6.311e+02  [-57 1.405e-03 5.797e-07 2.543e-07]  [41 -152 71]
 NS 437-1  6.316e+02  [0 1.000e+00 2.740e-04 7.466e-07]  [39 -141 67]
 NS 437-2  6.321e+02  [-29 3.463e-02 9.487e-06 3.750e-07]  [42 -148 73]
 NS 437-3  6.325e+02  [-43 6.859e-03 1.879e-06 9.480e-07]  [38 -139 71]
 NS 437-4s 6.330e+02  [-58 1.124e-03 3.081e-07 8.727e-07]  [40 -140 70]
 NS 438-1  6.335e+02  [0 1.000e+00 1.757e-04 7.782e-07]  [39 -141 66]
 NS 438-2  6.340e+02  [-30 2.954e-02 5.192e-06 5.211e-07]  [40 -145 72]
 NS 438-3  6.344e+02  [-44 5.900e-03 1.037e-06 2.587e-07]  [40 -152 72]
 NS 438-4s 6.349e+02  [-60 9.396e-04 1.651e-07 6.689e-07]  [38 -142 69]
 NS 439-1  6.354e+02  [0 1.000e+00 1.095e-04 7.898e-07]  [39 -141 67]
 NS 439-2  6.359e+02  [-31 2.649e-02 2.901e-06 6.856e-07]  [40 -142 72]
 NS 439-3s 6.363e+02  [-45 5.072e-03 5.554e-07 6.617e-07]  [38 -142 70]
 NS 440-1  6.368e+02  [0 1.000e+00 6.672e-05 7.870e-07]  [39 -141 66]
 NS 440-2  6.373e+02  [-31 2.552e-02 1.703e-06 7.446e-07]  [41 -141 72]
 NS 440-3s 6.378e+02  [-46 4.519e-03 3.015e-07 9.588e-07]  [38 -139 70]
