hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 371-1  5.290e+02  [0 1.000e+00 8.320e-04 4.296e-07]  [40 -147 0]
 NS 371-2  5.294e+02  [-3 6.664e-01 5.545e-04 5.539e-07]  [38 -144 70]
 NS 371-3  5.299e+02  [-17 1.352e-01 1.125e-04 3.135e-07]  [40 -150 72]
 NS 371-4  5.303e+02  [-34 1.934e-02 1.609e-05 4.292e-07]  [38 -147 71]
 NS 371-5  5.308e+02  [-51 2.593e-03 2.158e-06 2.491e-07]  [38 -152 71]
 NS 371-6s 5.312e+02  [-66 4.506e-04 3.749e-07 1.117e-07]  [37 -160 69]
 NS 372-1  5.317e+02  [0 1.000e+00 7.166e-04 5.556e-07]  [42 -144 67]
 NS 372-2  5.322e+02  [-8 3.871e-01 2.774e-04 6.982e-07]  [37 -142 71]
 NS 372-3  5.326e+02  [-22 7.688e-02 5.509e-05 9.773e-07]  [39 -138 72]
 NS 372-4  5.330e+02  [-38 1.160e-02 8.312e-06 8.680e-07]  [35 -140 69]
 NS 372-5  5.335e+02  [-55 1.619e-03 1.160e-06 1.948e-07]  [38 -155 71]
 NS 372-6s 5.339e+02  [-70 2.831e-04 2.028e-07 1.437e-07]  [37 -158 69]
 NS 373-1  5.344e+02  [0 1.000e+00 7.087e-04 6.205e-07]  [41 -143 68]
 NS 373-2  5.349e+02  [-14 1.909e-01 1.353e-04 8.056e-07]  [38 -140 71]
 NS 373-3  5.353e+02  [-28 3.569e-02 2.529e-05 4.518e-07]  [38 -146 71]
 NS 373-4  5.358e+02  [-45 5.476e-03 3.881e-06 3.029e-07]  [37 -150 70]
 NS 373-5s 5.362e+02  [-62 7.860e-04 5.570e-07 9.960e-07]  [37 -138 69]
 NS 374-1  5.367e+02  [0 1.000e+00 5.850e-04 5.970e-07]  [42 -143 68]
 NS 374-2  5.372e+02  [-18 1.128e-01 6.600e-05 8.074e-07]  [38 -140 71]
 NS 374-3  5.376e+02  [-33 2.096e-02 1.226e-05 4.977e-07]  [39 -145 72]
 NS 374-4  5.380e+02  [-49 3.294e-03 1.927e-06 8.417e-07]  [37 -140 71]
 NS 374-5s 5.385e+02  [-66 4.896e-04 2.864e-07 3.467e-07]  [38 -149 70]
 NS 375-1  5.390e+02  [0 1.000e+00 4.321e-04 9.972e-07]  [41 -138 68]
 NS 375-2  5.394e+02  [-22 7.918e-02 3.421e-05 9.311e-07]  [37 -139 71]
 NS 375-3  5.399e+02  [-36 1.449e-02 6.262e-06 3.752e-07]  [39 -148 72]
 NS 375-4s 5.403e+02  [-52 2.280e-03 9.852e-07 2.205e-07]  [38 -153 70]
 NS 376-1  5.409e+02  [0 1.000e+00 2.986e-04 4.316e-07]  [42 -147 68]
 NS 376-2  5.413e+02  [-24 6.093e-02 1.820e-05 6.469e-07]  [37 -143 71]
 NS 376-3  5.417e+02  [-38 1.150e-02 3.435e-06 6.481e-07]  [39 -142 71]
 NS 376-4s 5.422e+02  [-54 1.785e-03 5.330e-07 4.367e-07]  [36 -146 69]
 NS 377-1  5.427e+02  [0 1.000e+00 1.973e-04 8.990e-07]  [41 -139 68]
 NS 377-2  5.431e+02  [-26 4.890e-02 9.647e-06 8.932e-07]  [36 -139 70]
 NS 377-3  5.436e+02  [-40 9.520e-03 1.878e-06 3.373e-07]  [40 -149 72]
 NS 377-4s 5.440e+02  [-56 1.447e-03 2.854e-07 2.537e-07]  [39 -152 70]
 NS 378-1  5.445e+02  [0 1.000e+00 1.262e-04 8.479e-07]  [41 -140 67]
 NS 378-2  5.450e+02  [-27 4.065e-02 5.128e-06 7.208e-07]  [38 -141 71]
 NS 378-3  5.454e+02  [-41 8.121e-03 1.025e-06 2.714e-07]  [39 -151 72]
 NS 378-4s 5.459e+02  [-58 1.212e-03 1.529e-07 7.366e-07]  [38 -141 70]
 NS 379-1  5.464e+02  [0 1.000e+00 7.850e-05 7.896e-07]  [41 -141 68]
 NS 379-2  5.468e+02  [-28 3.649e-02 2.864e-06 3.323e-07]  [39 -149 72]
 NS 379-3s 5.473e+02  [-43 7.029e-03 5.517e-07 1.903e-07]  [38 -155 70]
 NS 380-1  5.478e+02  [0 1.000e+00 4.782e-05 6.861e-07]  [41 -142 68]
 NS 380-2  5.483e+02  [-29 3.539e-02 1.692e-06 4.866e-07]  [42 -145 73]
 NS 380-3s 5.487e+02  [-44 6.285e-03 3.006e-07 5.687e-07]  [37 -144 70]
