hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 151-1  2.095e+02  [0 1.000e+00 5.121e-04 4.066e-07]  [43 -147 0]
 NS 151-2  2.100e+02  [-1 7.995e-01 4.094e-04 2.121e-07]  [43 -154 73]
 NS 151-3  2.105e+02  [-17 1.337e-01 6.848e-05 4.253e-07]  [40 -147 72]
 NS 151-4  2.110e+02  [-35 1.633e-02 8.361e-06 5.139e-07]  [37 -145 71]
 NS 151-5s 2.114e+02  [-54 1.896e-03 9.709e-07 5.367e-07]  [37 -144 70]
 NS 152-1  2.119e+02  [0 1.000e+00 4.971e-04 7.799e-07]  [39 -141 66]
 NS 152-2  2.124e+02  [-8 3.815e-01 1.896e-04 8.470e-07]  [40 -140 72]
 NS 152-3  2.128e+02  [-23 6.542e-02 3.252e-05 9.514e-07]  [41 -139 73]
 NS 152-4  2.133e+02  [-41 8.506e-03 4.228e-06 8.058e-07]  [40 -140 72]
 NS 152-5s 2.137e+02  [-59 1.034e-03 5.140e-07 5.767e-07]  [37 -144 70]
 NS 153-1  2.142e+02  [0 1.000e+00 5.137e-04 6.157e-07]  [39 -143 67]
 NS 153-2  2.147e+02  [-15 1.665e-01 8.554e-05 9.344e-07]  [42 -139 73]
 NS 153-3  2.152e+02  [-30 2.869e-02 1.474e-05 2.032e-07]  [42 -154 73]
 NS 153-4  2.156e+02  [-48 3.869e-03 1.988e-06 8.171e-07]  [37 -140 71]
 NS 153-5s 2.161e+02  [-66 4.758e-04 2.445e-07 8.214e-07]  [38 -140 70]
 NS 154-1  2.166e+02  [0 1.000e+00 4.302e-04 8.997e-07]  [38 -139 66]
 NS 154-2  2.170e+02  [-20 9.856e-02 4.240e-05 5.850e-07]  [43 -144 73]
 NS 154-3  2.175e+02  [-35 1.664e-02 7.159e-06 3.899e-07]  [41 -148 72]
 NS 154-4s 2.180e+02  [-53 2.188e-03 9.415e-07 6.318e-07]  [39 -143 70]
 NS 155-1  2.184e+02  [0 1.000e+00 3.214e-04 7.229e-07]  [38 -141 66]
 NS 155-2  2.189e+02  [-22 7.217e-02 2.319e-05 7.627e-08]  [42 -164 73]
 NS 155-3  2.194e+02  [-38 1.190e-02 3.824e-06 4.307e-07]  [48 -147 76]
 NS 155-4s 2.199e+02  [-56 1.497e-03 4.809e-07 8.489e-07]  [38 -140 70]
 NS 156-1  2.204e+02  [0 1.000e+00 2.242e-04 7.147e-07]  [38 -142 66]
 NS 156-2  2.208e+02  [-25 5.500e-02 1.233e-05 7.213e-07]  [38 -141 71]
 NS 156-3  2.213e+02  [-40 9.250e-03 2.074e-06 3.744e-07]  [48 -148 76]
 NS 156-4s 2.218e+02  [-58 1.160e-03 2.601e-07 3.355e-07]  [40 -149 71]
 NS 157-1  2.223e+02  [0 1.000e+00 1.490e-04 7.672e-07]  [38 -141 66]
 NS 157-2  2.227e+02  [-27 4.208e-02 6.272e-06 5.032e-07]  [38 -145 68]
 NS 157-3  2.232e+02  [-42 7.264e-03 1.083e-06 9.146e-07]  [43 -139 73]
 NS 157-4s 2.237e+02  [-60 9.294e-04 1.385e-07 5.677e-07]  [36 -144 69]
 NS 158-1  2.241e+02  [0 1.000e+00 9.553e-05 4.989e-07]  [39 -145 67]
 NS 158-2  2.246e+02  [-29 3.413e-02 3.260e-06 9.460e-07]  [39 -139 72]
 NS 158-3s 2.251e+02  [-44 5.872e-03 5.609e-07 2.846e-07]  [42 -151 73]
 NS 159-1  2.256e+02  [0 1.000e+00 5.947e-05 6.356e-07]  [38 -143 66]
 NS 159-2  2.260e+02  [-30 3.070e-02 1.826e-06 3.520e-07]  [42 -149 73]
 NS 159-3s 2.265e+02  [-45 5.067e-03 3.013e-07 6.146e-07]  [42 -143 73]
 NS 160-1  2.270e+02  [0 1.000e+00 3.622e-05 4.951e-07]  [39 -145 67]
 NS 160-2  2.276e+02  [-30 2.877e-02 1.042e-06 9.961e-07]  [47 -138 75]
 NS 160-3s 2.281e+02  [-46 4.598e-03 1.665e-07 6.660e-07]  [42 -142 72]
