hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 391-1  5.668e+02  [0 1.000e+00 1.113e-04 3.390e-07]  [39 -149 0]
 NS 391-2  5.673e+02  [-5 5.033e-01 5.603e-05 9.280e-07]  [37 -139 70]
 NS 391-3  5.677e+02  [-20 9.600e-02 1.069e-05 7.677e-07]  [37 -141 71]
 NS 391-4  5.682e+02  [-36 1.530e-02 1.703e-06 9.599e-07]  [38 -139 71]
 NS 391-5s 5.686e+02  [-51 2.527e-03 2.813e-07 5.408e-07]  [37 -144 70]
 NS 392-1  5.691e+02  [0 1.000e+00 9.781e-05 3.363e-07]  [40 -149 66]
 NS 392-2  5.696e+02  [-10 3.133e-01 3.064e-05 7.974e-07]  [38 -140 71]
 NS 392-3  5.700e+02  [-24 5.823e-02 5.696e-06 7.869e-07]  [36 -141 70]
 NS 392-4s 5.704e+02  [-40 9.477e-03 9.269e-07 3.814e-07]  [35 -148 68]
 NS 393-1  5.709e+02  [0 1.000e+00 9.953e-05 7.507e-07]  [39 -141 67]
 NS 393-2  5.713e+02  [-15 1.587e-01 1.579e-05 7.272e-07]  [38 -141 71]
 NS 393-3  5.718e+02  [-30 2.947e-02 2.933e-06 7.519e-07]  [37 -141 70]
 NS 393-4s 5.722e+02  [-46 4.946e-03 4.922e-07 2.252e-07]  [37 -153 70]
 NS 394-1  5.727e+02  [0 1.000e+00 8.426e-05 6.623e-07]  [39 -142 66]
 NS 394-2  5.732e+02  [-20 9.368e-02 7.894e-06 3.263e-07]  [40 -149 72]
 NS 394-3  5.736e+02  [-35 1.683e-02 1.419e-06 7.644e-07]  [37 -141 71]
 NS 394-4s 5.740e+02  [-50 2.908e-03 2.451e-07 6.965e-07]  [36 -142 69]
 NS 395-1  5.745e+02  [0 1.000e+00 6.343e-05 6.756e-07]  [39 -142 66]
 NS 395-2  5.750e+02  [-24 6.189e-02 3.925e-06 6.952e-07]  [39 -142 72]
 NS 395-3s 5.754e+02  [-39 1.050e-02 6.661e-07 9.366e-07]  [35 -139 68]
 NS 396-1  5.759e+02  [0 1.000e+00 4.442e-05 7.361e-07]  [39 -141 66]
 NS 396-2  5.763e+02  [-27 4.387e-02 1.949e-06 5.775e-07]  [39 -144 71]
 NS 396-3s 5.768e+02  [-43 7.024e-03 3.120e-07 5.932e-07]  [37 -143 69]
 NS 397-1  5.773e+02  [0 1.000e+00 2.958e-05 9.840e-07]  [38 -138 66]
 NS 397-2  5.777e+02  [-29 3.471e-02 1.027e-06 6.944e-07]  [38 -142 71]
 NS 397-3s 5.781e+02  [-45 5.420e-03 1.603e-07 9.349e-07]  [37 -139 69]
 NS 398-1  5.786e+02  [0 1.000e+00 1.898e-05 8.203e-07]  [39 -140 66]
 NS 398-2s 5.791e+02  [-29 3.259e-02 6.185e-07 5.260e-07]  [39 -145 70]
 NS 399-1  5.796e+02  [0 1.000e+00 1.184e-05 9.834e-07]  [38 -138 66]
 NS 399-2s 5.800e+02  [-29 3.416e-02 4.043e-07 4.591e-07]  [39 -146 71]
 NS 400-1  5.805e+02  [0 1.000e+00 7.223e-06 9.201e-07]  [38 -139 66]
 NS 400-2s 5.810e+02  [-29 3.537e-02 2.554e-07 4.242e-07]  [39 -147 71]
