hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 51-1  7.069e+01  [0 1.000e+00 6.850e-05 6.493e-07]  [41 -142 0]
 NS 51-2  7.116e+01  [-1 8.406e-01 5.758e-05 3.423e-07]  [41 -149 71]
 NS 51-3  7.161e+01  [-18 1.179e-01 8.075e-06 4.917e-07]  [39 -145 72]
 NS 51-4  7.204e+01  [-36 1.498e-02 1.026e-06 7.782e-07]  [36 -141 70]
 NS 51-5s 7.251e+01  [-54 1.780e-03 1.219e-07 5.155e-07]  [41 -145 71]
 NS 52-1  7.300e+01  [0 1.000e+00 1.623e-04 6.900e-07]  [40 -142 67]
 NS 52-2  7.346e+01  [-15 1.685e-01 2.734e-05 8.839e-07]  [40 -139 72]
 NS 52-3  7.390e+01  [-32 2.420e-02 3.928e-06 6.518e-07]  [37 -142 71]
 NS 52-4s 7.435e+01  [-49 3.262e-03 5.294e-07 5.427e-07]  [38 -144 70]
 NS 53-1  7.484e+01  [0 1.000e+00 1.924e-04 4.515e-07]  [40 -146 67]
 NS 53-2  7.530e+01  [-23 6.328e-02 1.218e-05 9.537e-07]  [41 -139 73]
 NS 53-3  7.574e+01  [-40 9.311e-03 1.792e-06 6.196e-07]  [38 -143 71]
 NS 53-4s 7.620e+01  [-57 1.303e-03 2.508e-07 4.904e-07]  [39 -145 70]
 NS 54-1  7.669e+01  [0 1.000e+00 1.687e-04 6.100e-07]  [39 -143 67]
 NS 54-2  7.714e+01  [-29 3.276e-02 5.527e-06 7.155e-07]  [40 -142 72]
 NS 54-3s 7.759e+01  [-46 4.982e-03 8.405e-07 7.386e-07]  [37 -141 69]
 NS 55-1  7.807e+01  [0 1.000e+00 1.286e-04 5.017e-07]  [39 -145 66]
 NS 55-2  7.852e+01  [-33 2.197e-02 2.825e-06 5.903e-07]  [40 -143 72]
 NS 55-3s 7.899e+01  [-49 3.419e-03 4.397e-07 9.916e-07]  [40 -138 71]
 NS 56-1  7.949e+01  [0 1.000e+00 9.040e-05 3.078e-07]  [40 -150 67]
 NS 56-2  7.994e+01  [-35 1.708e-02 1.544e-06 8.918e-07]  [39 -139 72]
 NS 56-3s 8.041e+01  [-51 2.679e-03 2.422e-07 2.725e-07]  [41 -151 71]
 NS 57-1  8.090e+01  [0 1.000e+00 6.025e-05 3.291e-07]  [40 -149 67]
 NS 57-2s 8.137e+01  [-36 1.415e-02 8.527e-07 3.556e-07]  [41 -148 71]
 NS 58-1  8.186e+01  [0 1.000e+00 3.868e-05 4.578e-07]  [40 -146 67]
 NS 58-2s 8.233e+01  [-38 1.236e-02 4.782e-07 3.054e-07]  [41 -150 71]
 NS 59-1  8.283e+01  [0 1.000e+00 2.413e-05 3.353e-07]  [40 -149 67]
 NS 59-2s 8.329e+01  [-38 1.125e-02 2.715e-07 7.158e-07]  [40 -141 71]
 NS 60-1  8.379e+01  [0 1.000e+00 1.472e-05 2.629e-07]  [40 -152 67]
 NS 60-2s 8.426e+01  [-40 9.752e-03 1.436e-07 8.202e-07]  [40 -140 71]
